Geneid	K27ac_Geneid	geneID
Region8760	Region5422	FBgn0015773
Region8761	Region5422	FBgn0015773
Region8761	Region5423	FBgn0015773
Region8761	Region5422	FBgn0015773
Region8761	Region5423	FBgn0015773
Region8761	Region5422	FBgn0015773
Region8761	Region5423	FBgn0015773
Region8762	Region5424	FBgn0015773
Region8762	Region5425	FBgn0015773
Region8762	Region5424	FBgn0015773
Region8762	Region5425	FBgn0015773
Region8762	Region5424	FBgn0015773
Region8762	Region5425	FBgn0015773
Region8763	Region5426	FBgn0015773
Region8763	Region5426	FBgn0015773
Region8763	Region5426	FBgn0015773
Region8764	Region5427	FBgn0015773
Region8764	Region5427	FBgn0030582
Region8764	Region5427	FBgn0015773
Region8764	Region5427	FBgn0030582
Region8764	Region5427	FBgn0015773
Region8764	Region5427	FBgn0030582
Region8768	Region5428	FBgn0030582
Region8768	Region5428	FBgn0030582
Region8768	Region5428	FBgn0030582
Region8769	Region5429	FBgn0030582
Region8769	Region5429	FBgn0030582
Region8769	Region5429	FBgn0030582
Region877	Region636	FBgn0261648
Region877	Region636	FBgn0261648
Region877	Region636	FBgn0261648
Region8770	Region5429	FBgn0030582
Region8770	Region5429	FBgn0030582
Region8770	Region5429	FBgn0030582
Region8816	Region5449	FBgn0003463
Region8816	Region5449	FBgn0030665
Region8816	Region5449	FBgn0003463
Region8816	Region5449	FBgn0030665
Region8816	Region5449	FBgn0003463
Region8816	Region5449	FBgn0030665
Region8817	Region5450	FBgn0003463
Region8817	Region5450	FBgn0030665
Region8817	Region5450	FBgn0003463
Region8817	Region5450	FBgn0030665
Region8817	Region5450	FBgn0003463
Region8817	Region5450	FBgn0030665
Region8822	Region5451	FBgn0003463
Region8822	Region5451	FBgn0030665
Region8822	Region5452	FBgn0003463
Region8822	Region5452	FBgn0030665
Region8822	Region5451	FBgn0003463
Region8822	Region5451	FBgn0030665
Region8822	Region5452	FBgn0003463
Region8822	Region5452	FBgn0030665
Region8822	Region5451	FBgn0003463
Region8822	Region5451	FBgn0030665
Region8822	Region5452	FBgn0003463
Region8822	Region5452	FBgn0030665
Region8823	Region5452	FBgn0003463
Region8823	Region5452	FBgn0030665
Region8823	Region5452	FBgn0003463
Region8823	Region5452	FBgn0030665
Region8823	Region5452	FBgn0003463
Region8823	Region5452	FBgn0030665
Region8824	Region5453	FBgn0003463
Region8824	Region5453	FBgn0030665
Region8824	Region5454	FBgn0003463
Region8824	Region5454	FBgn0030665
Region8824	Region5453	FBgn0003463
Region8824	Region5453	FBgn0030665
Region8824	Region5454	FBgn0003463
Region8824	Region5454	FBgn0030665
Region8824	Region5453	FBgn0003463
Region8824	Region5453	FBgn0030665
Region8824	Region5454	FBgn0003463
Region8824	Region5454	FBgn0030665
Region8832	Region5455	FBgn0003463
Region8832	Region5455	FBgn0030665
Region8832	Region5455	FBgn0003463
Region8832	Region5455	FBgn0030665
Region8832	Region5455	FBgn0003463
Region8832	Region5455	FBgn0030665
Region8833	Region5456	FBgn0003463
Region8833	Region5456	FBgn0030665
Region8833	Region5456	FBgn0003463
Region8833	Region5456	FBgn0030665
Region8833	Region5456	FBgn0003463
Region8833	Region5456	FBgn0030665
Region8834	Region5457	FBgn0003463
Region8834	Region5457	FBgn0030665
Region8834	Region5457	FBgn0003463
Region8834	Region5457	FBgn0030665
Region8834	Region5457	FBgn0003463
Region8834	Region5457	FBgn0030665
Region8835	Region5458	FBgn0003463
Region8835	Region5458	FBgn0030665
Region8835	Region5459	FBgn0003463
Region8835	Region5459	FBgn0030665
Region8835	Region5458	FBgn0003463
Region8835	Region5458	FBgn0030665
Region8835	Region5459	FBgn0003463
Region8835	Region5459	FBgn0030665
Region8835	Region5458	FBgn0003463
Region8835	Region5458	FBgn0030665
Region8835	Region5459	FBgn0003463
Region8835	Region5459	FBgn0030665
Region8836	Region5460	FBgn0003463
Region8836	Region5460	FBgn0030665
Region8836	Region5460	FBgn0003463
Region8836	Region5460	FBgn0030665
Region8836	Region5460	FBgn0003463
Region8836	Region5460	FBgn0030665
Region8837	Region5461	FBgn0030665
Region8837	Region5461	FBgn0030665
Region8837	Region5461	FBgn0030665
Region8838	Region5461	FBgn0030665
Region8838	Region5462	FBgn0030665
Region8838	Region5461	FBgn0030665
Region8838	Region5462	FBgn0030665
Region8838	Region5461	FBgn0030665
Region8838	Region5462	FBgn0030665
Region8839	Region5462	FBgn0030665
Region8839	Region5462	FBgn0030665
Region8839	Region5462	FBgn0030665
Region8840	Region5463	FBgn0030665
Region8840	Region5463	FBgn0030665
Region8840	Region5463	FBgn0030665
Region8841	Region5464	FBgn0030665
Region8841	Region5464	FBgn0030665
Region8841	Region5464	FBgn0030665
Region8842	Region5465	FBgn0030665
Region8842	Region5466	FBgn0030665
Region8842	Region5465	FBgn0030665
Region8842	Region5466	FBgn0030665
Region8842	Region5465	FBgn0030665
Region8842	Region5466	FBgn0030665
Region8844	Region5467	FBgn0030665
Region8844	Region5468	FBgn0030665
Region8844	Region5467	FBgn0030665
Region8844	Region5468	FBgn0030665
Region8844	Region5467	FBgn0030665
Region8844	Region5468	FBgn0030665
Region8925	Region5531	FBgn0261245
Region8925	Region5531	FBgn0261245
Region8925	Region5531	FBgn0261245
Region8926	Region5532	FBgn0261245
Region8926	Region5532	FBgn0261245
Region8926	Region5532	FBgn0261245
Region8927	Region5532	FBgn0261245
Region8927	Region5532	FBgn0261245
Region8927	Region5532	FBgn0261245
Region8930	Region5533	FBgn0261245
Region8930	Region5533	FBgn0261245
Region8930	Region5533	FBgn0261245
Region8931	Region5534	FBgn0261245
Region8931	Region5534	FBgn0261245
Region8931	Region5534	FBgn0261245
Region8932	Region5535	FBgn0261245
Region8932	Region5536	FBgn0261245
Region8932	Region5535	FBgn0261245
Region8932	Region5536	FBgn0261245
Region8932	Region5535	FBgn0261245
Region8932	Region5536	FBgn0261245
Region8933	Region5537	FBgn0261245
Region8933	Region5538	FBgn0261245
Region8933	Region5537	FBgn0261245
Region8933	Region5538	FBgn0261245
Region8933	Region5537	FBgn0261245
Region8933	Region5538	FBgn0261245
Region8935	Region5539	FBgn0001250
Region8935	Region5539	FBgn0261245
Region8935	Region5539	FBgn0001250
Region8935	Region5539	FBgn0261245
Region8935	Region5539	FBgn0001250
Region8935	Region5539	FBgn0261245
Region8937	Region5540	FBgn0001250
Region8937	Region5540	FBgn0261245
Region8937	Region5540	FBgn0001250
Region8937	Region5540	FBgn0261245
Region8937	Region5540	FBgn0001250
Region8937	Region5540	FBgn0261245
Region8941	Region5541	FBgn0001250
Region8941	Region5541	FBgn0261245
Region8941	Region5541	FBgn0001250
Region8941	Region5541	FBgn0261245
Region8941	Region5541	FBgn0001250
Region8941	Region5541	FBgn0261245
Region8942	Region5542	FBgn0001250
Region8942	Region5542	FBgn0261245
Region8942	Region5542	FBgn0001250
Region8942	Region5542	FBgn0261245
Region8942	Region5542	FBgn0001250
Region8942	Region5542	FBgn0261245
Region8943	Region5542	FBgn0001250
Region8943	Region5542	FBgn0261245
Region8943	Region5542	FBgn0001250
Region8943	Region5542	FBgn0261245
Region8943	Region5542	FBgn0001250
Region8943	Region5542	FBgn0261245
Region8945	Region5543	FBgn0001250
Region8945	Region5544	FBgn0001250
Region8945	Region5543	FBgn0001250
Region8945	Region5544	FBgn0001250
Region8945	Region5543	FBgn0001250
Region8945	Region5544	FBgn0001250
Region8946	Region5543	FBgn0001250
Region8946	Region5544	FBgn0001250
Region8946	Region5543	FBgn0001250
Region8946	Region5544	FBgn0001250
Region8946	Region5543	FBgn0001250
Region8946	Region5544	FBgn0001250
Region8947	Region5546	FBgn0001250
Region8947	Region5547	FBgn0001250
Region8947	Region5546	FBgn0001250
Region8947	Region5547	FBgn0001250
Region8947	Region5546	FBgn0001250
Region8947	Region5547	FBgn0001250
Region8948	Region5548	FBgn0001250
Region8948	Region5548	FBgn0001250
Region8948	Region5548	FBgn0001250
Region8949	Region5549	FBgn0001250
Region8949	Region5550	FBgn0001250
Region8949	Region5549	FBgn0001250
Region8949	Region5550	FBgn0001250
Region8949	Region5549	FBgn0001250
Region8949	Region5550	FBgn0001250
Region9047	Region5614	FBgn0030900
Region9047	Region5614	FBgn0030900
Region9047	Region5614	FBgn0030900
Region9065	Region5615	FBgn0030900
Region9065	Region5615	FBgn0030904
Region9065	Region5615	FBgn0030900
Region9065	Region5615	FBgn0030904
Region9065	Region5615	FBgn0030900
Region9065	Region5615	FBgn0030904
Region9151	Region5657	FBgn0031032
Region9151	Region5657	FBgn0031032
Region9151	Region5657	FBgn0031032
Region9152	Region5658	FBgn0031032
Region9152	Region5659	FBgn0031032
Region9152	Region5658	FBgn0031032
Region9152	Region5659	FBgn0031032
Region9152	Region5658	FBgn0031032
Region9152	Region5659	FBgn0031032
Region9155	Region5660	FBgn0031032
Region9155	Region5661	FBgn0031032
Region9155	Region5660	FBgn0031032
Region9155	Region5661	FBgn0031032
Region9155	Region5660	FBgn0031032
Region9155	Region5661	FBgn0031032
Region9156	Region5661	FBgn0031032
Region9156	Region5662	FBgn0031032
Region9156	Region5661	FBgn0031032
Region9156	Region5662	FBgn0031032
Region9156	Region5661	FBgn0031032
Region9156	Region5662	FBgn0031032
Region9157	Region5663	FBgn0031032
Region9157	Region5663	FBgn0031037
Region9157	Region5663	FBgn0031032
Region9157	Region5663	FBgn0031037
Region9157	Region5663	FBgn0031032
Region9157	Region5663	FBgn0031037
Region9160	Region5664	FBgn0031032
Region9160	Region5664	FBgn0031037
Region9160	Region5665	FBgn0031032
Region9160	Region5665	FBgn0031037
Region9160	Region5664	FBgn0031032
Region9160	Region5664	FBgn0031037
Region9160	Region5665	FBgn0031032
Region9160	Region5665	FBgn0031037
Region9160	Region5664	FBgn0031032
Region9160	Region5664	FBgn0031037
Region9160	Region5665	FBgn0031032
Region9160	Region5665	FBgn0031037
Region9161	Region5666	FBgn0031032
Region9161	Region5666	FBgn0031037
Region9161	Region5666	FBgn0031032
Region9161	Region5666	FBgn0031037
Region9161	Region5666	FBgn0031032
Region9161	Region5666	FBgn0031037
Region9162	Region5667	FBgn0031032
Region9162	Region5667	FBgn0031037
Region9162	Region5667	FBgn0031032
Region9162	Region5667	FBgn0031037
Region9162	Region5667	FBgn0031032
Region9162	Region5667	FBgn0031037
Region9163	Region5668	FBgn0031032
Region9163	Region5668	FBgn0031037
Region9163	Region5668	FBgn0031032
Region9163	Region5668	FBgn0031037
Region9163	Region5668	FBgn0031032
Region9163	Region5668	FBgn0031037
Region9166	Region5669	FBgn0031032
Region9166	Region5669	FBgn0031037
Region9166	Region5669	FBgn0040089
Region9166	Region5669	FBgn0031032
Region9166	Region5669	FBgn0031037
Region9166	Region5669	FBgn0040089
Region9166	Region5669	FBgn0031032
Region9166	Region5669	FBgn0031037
Region9166	Region5669	FBgn0040089
Region9167	Region5670	FBgn0031032
Region9167	Region5670	FBgn0031037
Region9167	Region5670	FBgn0040089
Region9167	Region5670	FBgn0031032
Region9167	Region5670	FBgn0031037
Region9167	Region5670	FBgn0040089
Region9167	Region5670	FBgn0031032
Region9167	Region5670	FBgn0031037
Region9167	Region5670	FBgn0040089
Region9168	Region5671	FBgn0031032
Region9168	Region5671	FBgn0031037
Region9168	Region5671	FBgn0040089
Region9168	Region5671	FBgn0031032
Region9168	Region5671	FBgn0031037
Region9168	Region5671	FBgn0040089
Region9168	Region5671	FBgn0031032
Region9168	Region5671	FBgn0031037
Region9168	Region5671	FBgn0040089
Region9169	Region5672	FBgn0031032
Region9169	Region5672	FBgn0031037
Region9169	Region5672	FBgn0040089
Region9169	Region5672	FBgn0031032
Region9169	Region5672	FBgn0031037
Region9169	Region5672	FBgn0040089
Region9169	Region5672	FBgn0031032
Region9169	Region5672	FBgn0031037
Region9169	Region5672	FBgn0040089
Region9171	Region5673	FBgn0031032
Region9171	Region5673	FBgn0031037
Region9171	Region5673	FBgn0040089
Region9171	Region5673	FBgn0031032
Region9171	Region5673	FBgn0031037
Region9171	Region5673	FBgn0040089
Region9171	Region5673	FBgn0031032
Region9171	Region5673	FBgn0031037
Region9171	Region5673	FBgn0040089
Region9172	Region5674	FBgn0031032
Region9172	Region5674	FBgn0031037
Region9172	Region5674	FBgn0040089
Region9172	Region5675	FBgn0031032
Region9172	Region5675	FBgn0031037
Region9172	Region5675	FBgn0040089
Region9172	Region5674	FBgn0031032
Region9172	Region5674	FBgn0031037
Region9172	Region5674	FBgn0040089
Region9172	Region5675	FBgn0031032
Region9172	Region5675	FBgn0031037
Region9172	Region5675	FBgn0040089
Region9172	Region5674	FBgn0031032
Region9172	Region5674	FBgn0031037
Region9172	Region5674	FBgn0040089
Region9172	Region5675	FBgn0031032
Region9172	Region5675	FBgn0031037
Region9172	Region5675	FBgn0040089
Region9173	Region5676	FBgn0031032
Region9173	Region5676	FBgn0031037
Region9173	Region5676	FBgn0040089
Region9173	Region5676	FBgn0031032
Region9173	Region5676	FBgn0031037
Region9173	Region5676	FBgn0040089
Region9173	Region5676	FBgn0031032
Region9173	Region5676	FBgn0031037
Region9173	Region5676	FBgn0040089
Region9174	Region5677	FBgn0031032
Region9174	Region5677	FBgn0031037
Region9174	Region5677	FBgn0040089
Region9174	Region5677	FBgn0031032
Region9174	Region5677	FBgn0031037
Region9174	Region5677	FBgn0040089
Region9174	Region5677	FBgn0031032
Region9174	Region5677	FBgn0031037
Region9174	Region5677	FBgn0040089
Region9175	Region5678	FBgn0031032
Region9175	Region5678	FBgn0031037
Region9175	Region5678	FBgn0040089
Region9175	Region5678	FBgn0031032
Region9175	Region5678	FBgn0031037
Region9175	Region5678	FBgn0040089
Region9175	Region5678	FBgn0031032
Region9175	Region5678	FBgn0031037
Region9175	Region5678	FBgn0040089
Region9176	Region5678	FBgn0031032
Region9176	Region5678	FBgn0031037
Region9176	Region5678	FBgn0040089
Region9176	Region5678	FBgn0031032
Region9176	Region5678	FBgn0031037
Region9176	Region5678	FBgn0040089
Region9176	Region5678	FBgn0031032
Region9176	Region5678	FBgn0031037
Region9176	Region5678	FBgn0040089
Region9177	Region5678	FBgn0031032
Region9177	Region5678	FBgn0031037
Region9177	Region5678	FBgn0040089
Region9177	Region5678	FBgn0031032
Region9177	Region5678	FBgn0031037
Region9177	Region5678	FBgn0040089
Region9177	Region5678	FBgn0031032
Region9177	Region5678	FBgn0031037
Region9177	Region5678	FBgn0040089
Region9180	Region5679	FBgn0031032
Region9180	Region5679	FBgn0031037
Region9180	Region5679	FBgn0040089
Region9180	Region5679	FBgn0031032
Region9180	Region5679	FBgn0031037
Region9180	Region5679	FBgn0040089
Region9180	Region5679	FBgn0031032
Region9180	Region5679	FBgn0031037
Region9180	Region5679	FBgn0040089
Region9182	Region5680	FBgn0031037
Region9182	Region5680	FBgn0040089
Region9182	Region5680	FBgn0031037
Region9182	Region5680	FBgn0040089
Region9182	Region5680	FBgn0031037
Region9182	Region5680	FBgn0040089
Region9184	Region5681	FBgn0031037
Region9184	Region5681	FBgn0040089
Region9184	Region5681	FBgn0031037
Region9184	Region5681	FBgn0040089
Region9184	Region5681	FBgn0031037
Region9184	Region5681	FBgn0040089
Region9185	Region5682	FBgn0031037
Region9185	Region5682	FBgn0040089
Region9185	Region5682	FBgn0031037
Region9185	Region5682	FBgn0040089
Region9185	Region5682	FBgn0031037
Region9185	Region5682	FBgn0040089
Region9186	Region5683	FBgn0031037
Region9186	Region5683	FBgn0040089
Region9186	Region5683	FBgn0031037
Region9186	Region5683	FBgn0040089
Region9186	Region5683	FBgn0031037
Region9186	Region5683	FBgn0040089
Region9187	Region5684	FBgn0040089
Region9187	Region5684	FBgn0040089
Region9187	Region5684	FBgn0040089
Region9188	Region5684	FBgn0040089
Region9188	Region5684	FBgn0040089
Region9188	Region5684	FBgn0040089
Region9190	Region5688	FBgn0040089
Region9190	Region5688	FBgn0040089
Region9190	Region5688	FBgn0040089
Region9191	Region5689	FBgn0040089
Region9191	Region5689	FBgn0040089
Region9191	Region5689	FBgn0040089
Region9192	Region5690	FBgn0040089
Region9192	Region5690	FBgn0040089
Region9192	Region5690	FBgn0040089
Region9193	Region5691	FBgn0040089
Region9193	Region5691	FBgn0040089
Region9193	Region5691	FBgn0040089
Region9194	Region5692	FBgn0040089
Region9194	Region5692	FBgn0040089
Region9194	Region5692	FBgn0040089
Region9195	Region5693	FBgn0040089
Region9195	Region5693	FBgn0040089
Region9195	Region5693	FBgn0040089
Region9196	Region5694	FBgn0040089
Region9196	Region5694	FBgn0040089
Region9196	Region5694	FBgn0040089
Region9197	Region5694	FBgn0040089
Region9197	Region5695	FBgn0040089
Region9197	Region5694	FBgn0040089
Region9197	Region5695	FBgn0040089
Region9197	Region5694	FBgn0040089
Region9197	Region5695	FBgn0040089
Region9198	Region5697	FBgn0040089
Region9198	Region5697	FBgn0040089
Region9198	Region5697	FBgn0040089
Region9199	Region5697	FBgn0040089
Region9199	Region5698	FBgn0040089
Region9199	Region5697	FBgn0040089
Region9199	Region5698	FBgn0040089
Region9199	Region5697	FBgn0040089
Region9199	Region5698	FBgn0040089
Region9200	Region5698	FBgn0040089
Region9200	Region5699	FBgn0040089
Region9200	Region5698	FBgn0040089
Region9200	Region5699	FBgn0040089
Region9200	Region5698	FBgn0040089
Region9200	Region5699	FBgn0040089
Region9201	Region5699	FBgn0040089
Region9201	Region5699	FBgn0040089
Region9201	Region5699	FBgn0040089
Region9202	Region5700	FBgn0040089
Region9202	Region5700	FBgn0040089
Region9202	Region5700	FBgn0040089
Region9203	Region5700	FBgn0040089
Region9203	Region5701	FBgn0040089
Region9203	Region5700	FBgn0040089
Region9203	Region5701	FBgn0040089
Region9203	Region5700	FBgn0040089
Region9203	Region5701	FBgn0040089
Region9204	Region5702	FBgn0040089
Region9204	Region5702	FBgn0040089
Region9204	Region5702	FBgn0040089
Region9205	Region5702	FBgn0040089
Region9205	Region5702	FBgn0040089
Region9205	Region5702	FBgn0040089
Region9206	Region5702	FBgn0040089
Region9206	Region5702	FBgn0040089
Region9206	Region5702	FBgn0040089
Region9207	Region5702	FBgn0040089
Region9207	Region5702	FBgn0040089
Region9207	Region5702	FBgn0040089
Region9321	Region5755	FBgn0000719
Region9321	Region5755	FBgn0000719
Region9321	Region5755	FBgn0000719
Region940	Region666	FBgn0085424
Region940	Region666	FBgn0085424
Region940	Region666	FBgn0085424
Region942	Region668	FBgn0085424
Region942	Region669	FBgn0085424
Region942	Region668	FBgn0085424
Region942	Region669	FBgn0085424
Region942	Region668	FBgn0085424
Region942	Region669	FBgn0085424
Region943	Region670	FBgn0085424
Region943	Region670	FBgn0085424
Region943	Region670	FBgn0085424
Region948	Region671	FBgn0085424
Region948	Region671	FBgn0085424
Region948	Region671	FBgn0085424
Region949	Region671	FBgn0085424
Region949	Region671	FBgn0085424
Region949	Region671	FBgn0085424
Region950	Region672	FBgn0085424
Region950	Region672	FBgn0085424
Region950	Region672	FBgn0085424
Region953	Region673	FBgn0085424
Region953	Region674	FBgn0085424
Region953	Region673	FBgn0085424
Region953	Region674	FBgn0085424
Region953	Region673	FBgn0085424
Region953	Region674	FBgn0085424
Region954	Region676	FBgn0085424
Region954	Region676	FBgn0085424
Region954	Region676	FBgn0085424
Region955	Region677	FBgn0085424
Region955	Region677	FBgn0085424
Region955	Region677	FBgn0085424
Region956	Region677	FBgn0085424
Region956	Region677	FBgn0085424
