Toll10b_R1_CBP	Toll9_R1_CBP	Gd7_R2_CBP	Gd7_R1_CBP	Toll9_R2_CBP	Toll10b_R2_CBP
Region8783	7.8874438674371	7.85175168993407	7.93407704480009	7.74895912289309	7.95593206463782	7.9192926348448
Region8784	7.01406078115246	6.92691739521807	6.71747354633498	6.6804903362753	6.77969586207566	7.00309660855821
Region8785	6.01453962169265	5.50171823749369	5.55529433985976	5.61246911387511	5.58805388065005	6.08517399483133
Region8786	6.13229336097856	6.14741810544851	5.68994870267715	5.52145539884733	6.10824890765166	6.03430933948824
Region8787	6.34351202097405	6.33434060046824	6.21797424212798	6.24808669825062	6.29547434115802	6.2690318295001
Region8788	7.76908146690053	7.69187647078758	7.54345999640978	7.51599725822179	7.94383213025304	7.66975972709363
Region8789	6.78759248172095	5.0683616941687	4.96292309825992	6.15094825790835	5.2273733174345	5.9080442392185
Region879	7.52626744482616	7.44232603953268	8.29767182335373	8.21018018072575	7.42161309414135	7.47234292677047
Region8790	8.57580381194217	8.43365199286548	8.52860152015479	8.45454102251109	8.53086606333153	8.71655253930348
Region8791	6.77980902472254	7.01706110184148	7.2350427023527	7.19968239598679	7.14173685165157	7.12725081569886
Region8792	7.65115228319364	7.78041418206628	7.89238243714118	7.78961809453003	7.75998356364063	7.65631298253138
Region8793	6.18290762675104	6.03735086032983	6.46070593781562	6.42475894086994	6.1258434309167	5.87773869044832
Region8794	9.03518231225277	9.01546607430338	9.01300382530569	8.99703721506925	9.01729401309612	9.01847166677084
Region8795	7.0096257893164	6.71061848932338	6.7174960142841	6.59670751049986	6.57456000247674	6.67295616391616
Region8796	6.88285925702992	7.10379021527928	6.91679381638007	6.86786595961952	7.15376012816758	7.17908348420652
Region8797	8.19955684441746	8.09088682175184	8.26604676616435	8.18440303997541	8.0282762978313	8.31671746346113
Region8798	7.86966845665746	7.9774629660278	7.95150634358413	7.91079316681261	8.02174854450155	7.91632089091903
Region8799	4.87292435330256	4.84218852003975	5.03802055701248	5.10533906304729	4.78919357074305	4.84044000819675
Region88	6.81750210912555	6.64711746877858	6.77021952599019	6.68150242726615	6.67411368313552	6.60298583859288
Region880	5.76639243383855	5.74252879745611	6.03876567036955	6.04316578566145	5.75495154731481	5.96862040219219
Region8800	6.38927212883226	6.33533237263798	6.57481130430629	6.54086449606263	6.18936079985938	6.51639287964684
Region8801	8.14130541806917	7.82947116132782	8.0816572430266	8.00765632408945	7.95748893837017	8.03016927612331
Region8802	5.09596945120664	5.09372694944169	5.55632194312305	5.50606796166152	5.03376118838201	5.29868186041712
Region8803	6.22006418969432	6.52768850699508	7.09424126218439	7.13493610438537	6.47090990777581	6.6013357637647
Region8804	7.14169479624616	6.97343517665107	6.90127228680279	6.93795651353915	7.05462617269932	6.98226277399809
Region8805	6.79199577474938	6.64828824190269	6.70203335976319	6.67549131659109	6.66742908618096	6.81919401077846
Region8806	7.52060024949632	7.72767030337866	7.59772615920885	7.51095426006582	7.64977410708862	7.59764186662379
Region8807	8.08738421521983	8.24618094247161	8.10757117578625	8.11965128785338	8.20452875077763	8.02979909082964
Region8808	6.91089328860967	7.34459398428206	7.33482317171991	7.14323995851323	7.40459506159911	7.03059692578054
Region8809	6.89553812935076	7.0571160654793	7.00374588881879	6.88921577428951	6.83106542194819	6.98266169172946
Region881	6.15469857576586	5.8158575369128	6.66301388846355	6.7360347492723	6.05285004896549	6.37466175387093
Region8810	6.92827587045843	6.64970360366606	6.52512595848366	6.59292882697461	6.94382240910284	6.99974424861107
Region8811	7.76947458560737	7.60844641036335	7.55753113143416	7.4150433688679	7.55106685345966	7.61096626118492
Region8812	7.22545916734286	7.23977696702648	7.30319870629178	7.2480434123685	7.48122058527523	7.21899669962091
Region8813	7.09354074770156	6.39192569335025	6.45235765505071	6.55538665242995	6.31964019125534	7.12853111996598
Region8814	5.55504022180918	5.56597337224524	5.34960171293095	5.44802379275247	5.65564879526559	5.84421463564717
Region8815	7.27438517259594	7.2085347673237	7.0744059134829	7.28437616076571	7.08313287720497	7.2809204993181
Region8816	7.11437586285188	7.17737361971542	7.13961765022258	7.1648748104924	7.27464465731646	7.06899025039205
Region8817	5.62359351167048	5.07993603147098	5.16447491143538	5.16414194674721	5.14242913758487	5.48740680337908
Region8818	9.00213864721683	9.02475127516852	9.00215931755176	9.09456802469905	9.0718456928848	8.92897848365688
Region8819	5.31604308789301	5.19566500461735	5.58424169903107	5.46794213101486	5.29325888540447	5.34173477551446
Region882	6.87626135100752	5.25159034334182	4.78463992925689	4.83873562253771	5.20046953082858	6.8089015917277
Region8820	8.33819642688112	8.62227758433914	8.08564426155225	8.01636033140205	8.60713401770373	8.37918707913281
Region8821	6.38298396487293	6.34681984108936	6.38700139553863	6.39586630866505	6.33337241127389	6.46558380499206
Region8822	8.05031640968881	8.07407443466299	7.11209118323199	6.9993296294261	8.1488131536893	8.185411041336
Region8823	6.80709185047815	6.880279508227	6.12061807945675	6.13976196179253	6.98781080220365	6.96770702062551
Region8824	9.12727506625975	8.86273262275042	7.53938012706143	7.48543664633058	8.87996979505319	9.21577380151135
Region8825	6.95105577025189	7.06790366373684	6.87990688453011	6.76333502243205	7.20092089587573	7.04124252745379
Region8826	5.94931313761863	5.7535995037158	6.04719565587907	6.1333128506519	5.57327733417418	5.67224956637523
Region8827	5.80954863145193	5.83995895044557	6.30481167871732	6.26679517273263	6.09066841789934	6.11625676415517
Region8828	7.34817974783664	7.64764519386624	7.35523749370275	7.16795185959585	7.78221602292393	7.43661808981698
Region8829	6.30551387505236	6.7000628619727	5.83848845185786	5.93073613978502	6.68707746539786	6.31617002518618
Region883	8.20061400983524	8.39010374106324	8.61162983914506	8.53689670056504	8.42380427077489	8.32761643408548
Region8830	7.68068786412454	8.03870082825869	7.93909146598823	7.87137366473802	8.32417562133965	7.94897536954672
Region8831	6.73507721266265	7.25557686820648	8.01017680512401	7.81550584798423	7.5343114115543	6.72454542697563
Region8832	7.93541618677934	8.02248419524509	7.86173985077469	7.72865278007433	8.01352207764451	7.93120472001462
Region8833	6.52182625196469	6.76110756537206	6.70152917557651	6.62745278997186	6.80211270930041	6.6600664679167
Region8834	8.0413795390335	7.95050198962603	7.75408890738117	8.01584491140361	8.00539751456831	8.00788473790386
Region8835	9.21731652756547	9.22671288207067	9.08528551029568	9.05457636997059	9.14309104341776	9.24053965289383
Region8836	7.81293197763866	7.78390480435035	7.59923868020136	7.74712959407772	7.62538675320549	7.57469274983923
Region8837	7.10629370064018	7.19746680749653	7.39816017472158	7.18741797847485	7.13714779422067	7.32855076617703
Region8838	5.96822782246872	5.79340480280661	6.00450897399587	5.93604096299784	5.90148624004448	5.77023622045172
Region8839	7.17319137386925	6.87976461203775	6.56941964605219	6.77286986888105	6.85915523239253	6.98599418374034
Region884	7.54524507037777	7.36709730914637	6.90448977071472	6.76950496424221	7.41907501457201	7.64433811758615
Region8840	5.89718108537776	6.08246146670094	6.20282939667101	6.26336365027492	6.34348282161727	6.21590796680893
Region8841	6.88330640616404	6.86095663690391	6.67680989606028	6.64166922731669	6.78736349303433	6.9238392541078
Region8842	7.49138194102689	7.47644310095849	7.27787197571407	7.24624375158034	7.37682799435562	7.29037975735181
Region8843	6.99857946090085	7.03304148125808	7.08065726663938	7.14862522086338	7.29031440743067	7.11153572655781
Region8844	7.09427799674652	7.22192635224211	6.92927531673885	7.20275944230769	7.37302204034246	7.25273919369307
Region8845	7.82147639397058	7.8315924852283	7.69180514863068	7.32935895463426	8.0543931160663	7.71243514990229
Region8846	7.07679825393797	7.34298319657516	7.04939907526224	7.230556993374	7.2045674699907	7.31872456041045
Region8847	6.41038531840041	6.46015380324306	6.30553291056885	6.4893042958916	6.67412435395543	6.29072291031685
Region8848	8.21956957780998	7.99648568910965	7.95204732629549	7.89657468868938	7.86208837270632	8.15796929707943
Region8849	7.28276172845542	6.84745884533971	7.63986856374322	7.61546574190953	6.68844165903721	7.09157577517844
Region885	9.86641468347205	9.64450645377381	9.86798072264851	9.819099992641	9.69427007721178	9.88387137208428
Region8850	7.88978121288142	7.77334344189484	7.6242644708828	7.76540904612954	7.71307918107923	7.53610517290733
Region8851	9.35070421337409	9.285463977645	9.51370276224985	9.4365578118682	9.44497825774199	9.52946295674973
Region8852	7.91310393462779	7.74591254121717	7.4083279143647	7.98063424789062	7.61109864426663	7.43232791779488
Region8853	6.03430559271112	6.10794700786428	5.53284696181886	5.8581673345461	6.15034093133589	5.9147970064208
Region8854	7.50281035524646	7.46363474099591	7.41900127209741	7.78091003413259	7.40414928414141	7.06919995093093
Region8855	7.5661446255749	7.29921321261852	7.23766505665872	7.23358881002047	7.36130208616948	7.36410326337306
Region8856	7.03631152029314	6.15858641828345	6.41825763374332	6.91893539232165	6.22620349379623	6.76358026012792
Region8857	7.38385000961472	7.1867280019777	7.28171553625417	7.24267239419876	7.42503025545695	7.23986951544061
Region8858	6.78560587328517	6.66997028209988	6.72978277326531	6.64286440249409	6.59561023769511	6.80824752054851
Region8859	6.44086330054421	6.41638139273965	6.57716426053961	6.3468038035819	6.29547422021626	6.26429746776081
Region886	9.00067348333204	9.04503510949921	8.9501785914053	8.92434588413358	9.0246606913206	9.1254960111478
Region8860	8.37834890309577	8.39010037746989	8.259303789122	8.36844291937233	8.30566623503425	8.44637957366963
Region8861	6.96823066066109	6.86560169621922	6.74352999983773	7.19805300815741	6.75430307119014	6.80500795500859
Region8862	8.05324240429496	7.96115459583715	7.69151316660056	7.91510769334628	7.86403230483647	7.747024033304
Region8863	7.1205636528665	7.18314054179007	7.05214075982188	6.94224604209818	7.10197536542193	7.086214350215
Region8864	6.94109102386286	6.81380152524345	6.66425422877849	6.85922430415423	6.74946854587707	6.58655185626546
Region8865	6.17889057461302	6.21820898482573	6.28377202017896	6.26882422003002	6.21268784156923	6.33504025835692
Region8866	7.32488867464088	6.7927547372783	5.6624528038319	6.99416781681346	6.55100794176304	5.83552449510596
Region8867	7.21507368095816	7.28298291741327	7.2317838117793	7.04964311785931	7.35596552442764	7.41643966880225
Region8868	7.39593535587829	7.36968453898696	7.15255624363711	7.31540403705617	7.38301999370967	7.2898049669869
Region8869	7.24770191510109	6.97756115254267	6.64402821410729	7.23860419830328	6.6829172296626	6.96269165602642
Region887	7.53916324168552	7.28818551696948	7.16390471856762	7.39087828012783	7.12475785480147	7.19710064341716
Region8870	6.83056283255889	6.78797951918188	6.72226988560561	6.61603124224615	6.81329659344273	6.87867835575966
Region8871	6.60797138723809	6.48550946310145	6.79277767376142	6.60578196141446	6.59174133947443	6.98812433969447
Region8872	6.28305058906869	6.09616863603471	5.96574565305584	5.92349712502271	5.96726713213631	6.35387653566015
Region8873	7.13229573419851	6.88832604276234	7.21326837898727	7.09396232226418	6.78342747408832	7.06404076015711
Region8874	6.04310941343769	6.24408188386396	6.24604452767854	6.22224931500981	5.97698360612635	6.19069711907733
Region8875	7.78093760840226	7.59248096621898	7.23736384847658	7.3853848813054	7.46270577089663	7.56606245224028
Region8876	6.58527399240228	5.94002456226564	5.62045875089624	5.90087494296025	5.7268513428647	6.66297512259019
Region8877	5.88054967813618	5.68688455563947	5.43208874125742	5.60328107257774	5.63577416396948	5.62175142044362
Region8878	5.83151697967105	5.96775453101823	6.80104894427023	6.90760220008383	5.98069634831533	5.88662366861839
Region8879	7.88685916129004	7.77938053072768	7.62093299613061	7.41649015907115	7.75209523741443	8.00869203739686
Region888	6.68508898496272	6.70559339894098	6.75085839403769	6.77781510296289	6.73635203657454	6.9059139242528
Region8880	9.57557123610521	9.54853998035227	9.61953757070493	9.56898259125432	9.59424707823732	9.62773274669936
Region8881	9.18498830488692	9.20413077040174	9.4432325737552	9.35330819693935	9.22242475977379	9.34386338780975
Region8882	6.38681389774456	6.58148439913477	5.96551312399333	6.00790376805602	6.60369150498903	6.46901764757652
Region8883	7.50238208694713	7.78061116800417	7.33686331770714	7.44231953158151	7.82543082253922	7.40788228406039
Region8884	5.37720299437584	5.71206758314259	6.16173964363873	6.0014628064532	5.85131167543334	5.41451942412169
Region8885	7.62219054904216	7.25428802453975	7.14725197847594	7.21308381073399	7.06586419724427	7.23040103002344
Region8886	6.94608723155723	7.07242742114609	7.28402151475945	7.19794444123645	7.16296040520409	7.15363532308445
Region8887	10.7212670621993	10.7952206223732	10.8507064260631	10.7552440521513	10.8078654749758	10.7922998393057
Region8888	7.39103564433708	7.45536855578412	7.74513648756541	7.73322210482902	7.49332167446577	7.4793558814179
Region8889	6.38431604404286	5.93346034001603	6.11207853835968	6.17219449617721	5.97798628257539	6.41094413141926
Region889	8.34182123493956	8.35506471549684	8.17131331555493	8.04828624428576	8.42125956405067	8.5904903076491
Region8890	6.31766260075056	5.90894062327033	6.22265415977423	6.10585859865921	5.85258997918328	6.31710190063182
Region8891	6.88748343454838	7.14832325039058	7.12981684051217	7.08182695431573	7.40559341565146	6.97644862269596
Region8892	7.71836536768822	8.34017684593328	8.79367806160134	8.61009535601151	8.37224799590112	7.93919830974393
Region8893	6.29042807311529	6.65735134074896	6.41694400683972	6.2930136052714	6.33518476754535	6.51045714407413
Region8894	7.72231658716808	7.7127070597998	7.61067932937331	7.70961706705143	7.79482961466676	7.64792866228432
Region8895	8.40986555475345	8.47315987616409	8.44375597005095	8.44175671462261	8.72601777525257	8.55561978559299
Region8896	8.06283513047337	8.36208952154261	7.81654229053241	7.88301257610196	8.34639507185179	7.94087875075643
Region8897	8.13356006344384	8.27264279975688	8.24210953814748	8.30174956452424	8.27991228223577	8.26076498451158
Region8898	8.05569241291983	8.07956300239075	7.73730265878987	7.90559196429477	7.80923685443907	7.9715285151499
Region8899	7.45590338189646	7.40201912496102	7.43236856307746	7.37814719850911	7.4297577887326	7.46059987063819
Region89	6.4561273945267	6.5825474571782	7.73776198228832	7.68280353166422	6.69861398419445	6.65443046221517
Region890	6.28372136703797	6.50578424969792	6.31811758817389	6.59596901623084	6.79989498312132	5.67035627541459
Region8900	6.32227928088278	6.34055642282356	6.10761485610119	6.30731491110074	6.29637250875582	5.87256813701007
Region8901	7.46757460652372	7.31008481657837	7.41746338429332	7.29695362913656	7.50425285610569	7.45013519475646
Region8902	8.2484773399867	8.05199355415379	8.1216604374456	8.07001836592674	7.86137023357092	8.24766913896747
Region8903	7.82656709791561	7.76201256061681	7.79269148320211	7.65682187580806	7.80153223281681	7.56948088348296
Region8904	7.88540683832576	7.99714718387813	7.77434656664651	7.86512147896976	7.93091053973476	7.50220782357803
Region8905	7.05809071190836	7.27581401395783	7.32072838458147	7.302404374685	7.28017744814926	7.07702968856644
Region8906	8.89117786582723	8.93214919042143	8.97393613153276	8.91561921560749	8.93913306974756	8.90538533874047
