ENSEMBL	ENTREZID	SYMBOL	gd7_3h_rep1	gd7_3h_rep2	toll10b_3h_rep1	toll10b_3h_rep2	toll9_3h_rep1	toll9_3h_rep2	l2fc_toll10b_vs_gd7	padj_toll10b_vs_gd7	l2fc_toll9_vs_gd7	padj_toll9_vs_gd7	l2fc_toll9_vs_toll10b	padj_toll9_vs_toll10b
FBgn0040064	34313	yip2	4.52545810766395	4.25843534810301	4.72426458883182	5.06085814235751	4.52567065642895	4.6699914311558	1.34502840554528	0.0456164974333082	NA	NA	NA	NA
FBgn0032436	34663	CG5418	4.86419900389407	4.72203817058373	4.30377994900707	4.24771635797774	4.01695598692683	3.9384677489956	-1.30339377243894	0.045932298225659	-2.48671401955113	0.000124255954530253	NA	NA
FBgn0052432	40310	CG32432	3.96159229435777	3.86763482174398	4.28693641866483	4.49795432944778	4.17415586106361	3.9410795424223	1.54218996913567	0.0462434519068225	NA	NA	NA	NA
FBgn0031313	33299	CG5080	3.50896038111037	3.60847441738173	4.15353565437819	3.91547137002136	3.64089633251662	3.50032105376139	1.71144307861722	0.0464707102796858	NA	NA	NA	NA
FBgn0039192	42909	CG17784	4.96383720520858	5.1551922331179	4.51747751163102	4.57907010891183	4.28321230930212	4.27279077850634	-1.19830423752947	0.0466250492453082	-2.10810067179216	0.000286001403130828	NA	NA
FBgn0037935	41409	CG6834	3.19101714076489	3.0704214095926	3.64170438769066	3.45234379679254	3.42732632239885	3.3856933486696	2.13651699515037	0.0475667844382482	NA	NA	NA	NA
FBgn0035266	38221	Gk2	5.06550335941658	5.2258983781288	4.61786692431455	4.73076382221623	4.85160572335902	4.73893021572112	-1.16815997189121	0.0483207466511767	NA	NA	NA	NA
FBgn0000047	41885	Act88F	3.52439033214232	3.3574457539816	4.0880306983177	3.71445638721072	3.73594831600485	3.58752457191162	1.89776095933011	0.0484997036569573	NA	NA	NA	NA
FBgn0015239	40378	Hr78	4.88356637051286	4.81623098651107	5.1412425005921	5.44721158964146	5.1311587850458	5.14094467193632	1.09752933823787	0.048937291603465	NA	NA	NA	NA
FBgn0035957	39040	CG5144	4.27677949360897	4.09172931536592	3.62290571837666	3.81054010902457	3.81366030989852	3.90903354591403	-1.67135707876607	0.0491296086288095	NA	NA	NA	NA
FBgn0265767	3354992	zyd	5.31227638533462	5.50387768519473	4.8202031713444	4.98930374374378	4.62836496119161	4.88776595528601	-1.10016862649848	0.0492779840157469	-1.48686905980732	0.00569130566649965	NA	NA
FBgn0260446	34878	GABA-B-R1	4.55992698968286	4.65454453001102	4.22723917770143	4.02973284208099	4.30909628271954	4.15971250410506	-1.42106338044362	0.0493698327710183	NA	NA	NA	NA
FBgn0025776	2768974	ind	6.60940069528541	6.63091039945962	6.67398917082815	6.72365021079704	9.10367396822866	9.10721742370236	NA	NA	3.77155827810935	9.31600301912579e-94	3.63041510489755	1.10988309112094e-83
FBgn0000071	40831	Ama	10.2572316124571	9.96938823413956	9.89255591306534	10.0054256828078	8.88214577965543	8.85705486254309	NA	NA	-1.87892337431196	2.60452487113063e-41	-1.63327964955265	1.8991828954253e-30
FBgn0032489	34723	CG15480	11.4046507761406	11.4461420808074	10.7578951573163	10.8004898355069	10.5847802755286	10.6478770583864	NA	NA	-1.17918120893954	1.20346735535714e-38	NA	NA
FBgn0026361	43990	Sep5	11.7918811259869	11.6630551422182	11.0784667722072	11.1370699146025	10.9084251069592	10.8465859081977	NA	NA	-1.21854530848444	2.75866094546531e-37	NA	NA
FBgn0011336	43005	Stt3B	11.5072226987276	11.4579606157944	10.8508790962542	10.7681311139266	10.6821156608675	10.7242386410725	NA	NA	-1.11351494440761	4.72705521478667e-34	NA	NA
FBgn0003731	37455	Egfr	11.0113230783062	10.8798339053801	10.9559510496523	10.9668371020415	11.7533356060091	11.7336194056409	NA	NA	1.12700408195476	9.23866893534477e-34	1.11051085108623	3.74453399042578e-32
FBgn0003326	36411	sca	10.2778462135448	10.280462022573	10.3374016823321	10.4581923140292	11.079071579357	11.112933091664	NA	NA	1.16963153504344	1.22658906755845e-32	NA	NA
FBgn0026179	40327	siz	11.0539632143368	10.8918832592654	11.2400674236617	11.3420247069121	11.822074235198	11.7859148200948	NA	NA	1.18259758174262	2.83853445966799e-31	NA	NA
FBgn0036349	39496	SNCF	11.6854004901057	11.6406467496939	11.457851103223	11.4191836814544	10.9863941126983	10.8864388793845	NA	NA	-1.04790219415136	9.2601242907626e-31	NA	NA
FBgn0000097	33392	aop	8.84499026565458	9.00220974344464	9.11325820017814	9.10568621743284	9.81018695611536	9.9140916866262	NA	NA	1.37704415296762	6.17588128212371e-27	1.08774439985187	7.86935760988411e-17
FBgn0036350	39497	CG14111	11.0622736241797	10.9255052074955	10.9902506147488	10.9221377596389	10.2786674704536	10.1553271646327	NA	NA	-1.13769193982628	7.77741998689552e-26	-1.0796222053126	7.73971777024792e-23
FBgn0032491	34725	CG16815	10.0142571135197	9.8131464065954	9.34039118756746	9.30250421484853	9.04998399131302	8.91521499120464	NA	NA	-1.37186914749536	1.29175159902473e-24	NA	NA
FBgn0003430	33607	slp1	9.83023904696076	9.78266671040259	9.96854939703324	10.1841383781207	10.6071594849687	10.6205733676114	NA	NA	1.16520365115576	3.44265216351381e-23	NA	NA
FBgn0001075	33627	ft	9.51340713961493	9.44454407221449	9.95983818869821	10.0291120411628	10.1891332665211	10.2858271711783	NA	NA	1.10818991878618	1.16738672824642e-22	NA	NA
FBgn0085400	37679	CG34371	8.23999956685195	8.09749114018577	7.50746170445151	7.71830037162368	6.98138291840017	6.86595675935678	NA	NA	-2.00698761228259	2.31890477623462e-22	-1.17902668491355	3.1578249703272e-07
FBgn0000575	38091	emc	9.98701322776351	9.81992110470987	9.85701467729356	9.92494408877799	9.0551054955915	9.13082130822478	NA	NA	-1.21496745370387	3.40812834733608e-22	-1.18957245956827	9.01804510057845e-21
FBgn0000492	45285	Dr	5.34054870343841	5.42938408386676	5.48462672204525	5.73835821964554	7.07404034127093	7.09118089554414	NA	NA	3.09042428144317	5.18029988929932e-22	2.50635106936385	9.20012567029529e-16
FBgn0053196	318824	dpy	9.6035690525187	9.61221519021843	9.84203577004317	9.92981367962925	10.3363465102731	10.2896759249427	NA	NA	1.02556324111422	2.67260019302525e-21	NA	NA
FBgn0039026	42703	CG7029	9.55445023889827	9.58315371550618	9.79787814423002	9.55764329162141	8.65953002879123	8.73985605348668	NA	NA	-1.31071420573739	1.45459862740897e-20	-1.47379676895946	1.2408824893077e-25
FBgn0040296	39621	Ocho	9.55800719559662	9.49671515676584	10.1615156935121	10.2181454390064	10.1843510514109	10.2840135676111	NA	NA	1.03845814452258	1.60485118015511e-20	NA	NA
FBgn0262582	53560	cic	9.60638025913331	9.53842382763246	8.92065750788304	8.95429870298231	10.2517315015262	10.3883623350858	NA	NA	1.05473536838229	1.06293772475074e-19	2.03417937871142	9.19351677933621e-64
FBgn0001257	38513	ImpL2	7.40389911343107	7.35954623696891	7.67371552615075	7.79304146838796	8.38848932722537	8.39956235832541	NA	NA	1.56791832200235	2.70869380530845e-18	NA	NA
FBgn0002719	47173	Men	11.2249692514083	11.4570972223879	10.8719854569978	10.7756136809101	10.5860558632129	10.6727116955568	NA	NA	-1.0243779105526	3.29939896594759e-18	NA	NA
FBgn0085424	34669	nub	8.94621277377812	8.89266875724557	9.27596392048259	9.24539063802588	9.60789711568713	9.80772198014873	NA	NA	1.16328045396739	6.77147498091611e-18	NA	NA
FBgn0016754	42824	sba	7.70724335786184	7.68934870977558	8.18240041919062	8.18802970512654	8.56905794309885	8.61317516903583	NA	NA	1.37511108490616	4.73486833916373e-17	NA	NA
FBgn0031149	33082	Stt3A	9.1575233537361	9.2823439798732	9.33338516303304	9.36521279413008	9.95113445149544	9.88176237378231	NA	NA	1.01971829372759	5.03795427329169e-17	NA	NA
FBgn0051687	318886	CG31687	9.22455164200263	9.31302424252539	9.60310576951009	9.45344197661973	8.53130468591451	8.53816645822835	NA	NA	-1.11607243421871	9.52893399329955e-16	-1.49237025926869	5.28466379114976e-28
FBgn0031886	33992	Nuf2	6.81916549238049	6.96649652439884	7.14262967051467	7.23528757561477	7.91739531533783	7.91787822096914	NA	NA	1.65373285361707	4.033176611988e-15	1.12434185255938	2.22474439130703e-07
FBgn0284247	33245	ds	7.8349209308162	7.80026500943793	8.0782577521712	8.39208297402585	8.69532578919675	8.79918831583023	NA	NA	1.41781955892372	5.7528956051382e-15	NA	NA
FBgn0004567	33608	slp2	7.12942515030366	7.09046240923854	7.41730786349026	7.63934427585036	8.06130626875306	8.17315549258656	NA	NA	1.59514636337322	6.41531541251646e-15	NA	NA
FBgn0040271	53437	Sulf1	6.93070563504566	6.91653402857494	7.38649047077935	7.21733137184451	7.90230406407429	7.95046431770344	NA	NA	1.6100694015481	1.85845447483468e-14	NA	NA
FBgn0033856	36510	CG13334	6.77334474218739	6.69371311438488	6.60605351331494	6.9650218895825	7.9263971223893	7.81822666964504	NA	NA	1.80429206123487	2.80130408158637e-14	1.68897796353875	3.9112521383692e-12
FBgn0083940	31945	RhoU	8.07938632249866	8.09177869748565	8.55694533906194	8.41917796220065	8.86453560963997	8.82460716821744	NA	NA	1.15275152087915	1.20535102055818e-13	NA	NA
FBgn0015380	44355	drl	7.08276032725799	7.17934746177242	7.59068876599657	7.65337569049808	8.0845149081781	8.00051092733174	NA	NA	1.4652575653668	1.27314555762606e-13	NA	NA
FBgn0010105	39717	comm	8.72249876396648	8.61367559208697	9.06690262271148	9.19507855043979	9.32503183028483	9.41427641065174	NA	NA	1.03843515284978	1.53800364700654e-13	NA	NA
FBgn0036465	2768973	Rpn12R	3.92511875092882	4.05045982865657	3.93656041048948	4.03699311850411	5.7316173665737	5.69944589693133	NA	NA	4.33023958712908	3.26846476754433e-13	4.51872307672651	1.51660814818884e-11
FBgn0038385	41935	Fbxl7	8.89139122398753	8.85574050375191	8.94572101305784	8.88963174113517	8.12145091297636	8.21464143460476	NA	NA	-1.08210906115458	3.53360190523023e-13	-1.14475037130145	2.35845573186593e-14
FBgn0000577	36240	en	7.45337821698151	7.4681264157855	7.84370055569161	8.11358036770132	8.28520348008447	8.43328806835598	NA	NA	1.41009234185333	5.59255274334395e-13	NA	NA
FBgn0039488	43267	CG6066	8.89161574320092	8.91370795805234	8.45763178266763	8.48945670453462	8.20701385083088	8.22222701445488	NA	NA	-1.03389936894616	2.82924351540359e-12	NA	NA
FBgn0029664	31318	CG10802	9.01211894168953	9.01570712102778	8.43799127176478	8.48362867928219	8.29230059115748	8.37516315219076	NA	NA	-1.01305901830315	3.92943012582054e-12	NA	NA
FBgn0020255	44072	Ran	8.00576958498275	7.91649903766243	8.62391878782628	8.57349273895973	8.58564818735709	8.69703725387286	NA	NA	1.04242576308614	2.0650637318126e-10	NA	NA
FBgn0036896	40143	wnd	6.74218839975851	6.7500166803919	6.8427884614978	6.94410282256128	7.5492077684356	7.7407600563575	NA	NA	1.46219331441611	4.13157891455211e-10	1.19763212468548	8.02207362571346e-07
FBgn0031655	33709	Marcal1	8.29376514223658	8.41509395355168	8.91119047957839	9.02173462440292	8.90340624775532	9.11600060614679	NA	NA	1.00701621413086	5.31696522352808e-10	NA	NA
FBgn0033810	36459	CG4646	8.62145458692094	8.84600690160269	8.13486416159075	8.05346058311865	7.94579694995974	8.07060060467429	NA	NA	-1.0896779267402	6.39666752335446e-10	NA	NA
FBgn0082582	43633	tmod	8.78917380694895	8.60410594439969	8.12359314259831	8.22225124371833	8.01214931891619	8.01730806400556	NA	NA	-1.04302691042568	6.68562838399145e-10	NA	NA
FBgn0036096	39210	CG8003	8.48745025905155	8.64729351893105	8.33364743322068	8.22284438182708	7.92098602525927	7.82746695889725	NA	NA	-1.05870967381141	1.39663958098924e-09	NA	NA
FBgn0263111	32158	cac	7.39532322702323	7.46158579670708	6.97338811068115	6.8570495511468	6.52652948824245	6.62964589484904	NA	NA	-1.41426085775684	6.00485937396957e-09	NA	NA
FBgn0021872	44226	Xbp1	8.64387570844039	8.44414767287459	7.99606196808029	7.92323687607893	7.87967295998697	7.87048605575926	NA	NA	-1.02877394885441	6.07097812998555e-09	NA	NA
FBgn0035393	38365	CG16753	7.42792044518004	7.62625731524058	6.93769368134075	6.90426017549905	6.55105052594987	6.75314036695553	NA	NA	-1.43114331124437	7.28786567412572e-09	NA	NA
FBgn0027598	43654	cindr	7.60125560418064	7.54254227607078	8.17688414458629	8.21305911337061	8.16906215884809	8.34954174900353	NA	NA	1.08186234804366	7.81451576444635e-09	NA	NA
FBgn0014343	39441	mirr	7.56669155702176	7.7816613296481	7.689600838471	7.77492908929899	6.93953035244923	6.89708647638331	NA	NA	-1.25133401145058	2.60995466202728e-08	-1.34760571409441	2.67729919703365e-09
FBgn0040650	50123	CG15456	7.33020177218602	7.49128685243535	7.0312960131571	6.88862250313251	6.44143170349304	6.67280572795203	NA	NA	-1.41839118116637	3.83471886139762e-08	NA	NA
FBgn0050091	246449	CG30091	6.57146733336284	6.68020912163475	6.41707528500311	6.34847071342867	5.55593897386079	5.80111525208356	NA	NA	-1.80503558658211	4.08665057147684e-08	-1.40323581867684	9.70959000919416e-05
FBgn0034270	37020	PIG-A	8.15304015984928	8.27750636830344	7.73165092575109	7.76848318322552	7.48130166905136	7.6207525367028	NA	NA	-1.04123542269469	6.31349377342191e-08	NA	NA
FBgn0003028	31429	ovo	7.12924390743292	7.45702096997804	7.49771827173523	7.52575505500513	8.01732317625626	8.01820413744984	NA	NA	1.14533148678009	1.47256657894914e-07	NA	NA
FBgn0033875	36532	CG6357	6.80620618581657	6.70561605809359	6.38264507841922	6.51197684940209	5.98760178697985	5.70846194465858	NA	NA	-1.6711543087165	1.49788863722972e-07	-1.1583591868125	0.00142200983696052
FBgn0011674	37355	insc	7.23248124011481	7.25066408676588	7.54347759650653	7.64277852206913	7.89651468634388	7.92865246010112	NA	NA	1.07088456462591	1.50454072844173e-07	NA	NA
FBgn0035383	38355	CPT2	8.06454098746108	8.14338028176955	7.54628296636056	7.67889414048062	7.38075470861454	7.49732030431361	NA	NA	-1.03225417136064	2.02993867905166e-07	NA	NA
FBgn0035355	38323	CG16985	8.02176671458908	8.0600807173825	7.61777786724864	7.41327667318227	7.40228414515991	7.3259877351591	NA	NA	-1.05574166362905	2.41014675419795e-07	NA	NA
FBgn0027930	40541	MP1	4.46800350066355	4.56414968262324	4.56718195776354	4.88600750678429	5.60700032108967	5.62884175951187	NA	NA	2.61083146287014	2.49683962492273e-07	1.86542943912112	0.000264530069340368
FBgn0261997	10178812	CG42815	7.31728615488262	7.40635399309599	7.20205580551958	7.09944841636922	6.66324469026467	6.60903250634954	NA	NA	-1.21993747263571	6.52898398476699e-07	NA	NA
FBgn0262139	38065	trh	4.87377965332628	5.01333425994377	5.12795125207282	5.18647785108042	5.94422391639869	5.8962958665919	NA	NA	2.10387773185329	6.9672202173615e-07	1.51541271719037	0.000579008389901264
FBgn0031374	33367	Wdr62	7.03336929052308	7.25753865963237	7.52941480453585	7.5451368019402	7.86363677788981	7.75836944131581	NA	NA	1.08291065933715	8.9488648540762e-07	NA	NA
FBgn0050288	246531	CG30288	7.16523891903549	7.12103213771881	6.83701953965591	6.80498983250848	6.40139189599014	6.4130453231307	NA	NA	-1.26919186140362	1.19088204891901e-06	NA	NA
FBgn0262169	36048	magu	5.41987639355899	5.67187673934937	5.10415796965187	5.35215604938554	6.40555770129415	6.66728514595778	NA	NA	1.7834026201298	1.2453163642319e-06	2.57981415128153	1.01590318560561e-10
FBgn0033395	35946	Cyp4p2	4.85908920982818	5.02176889324905	4.72997834411436	4.8328505766236	5.92557238272106	5.96761935321782	NA	NA	2.03862384864419	1.32748428676617e-06	2.54711995725167	2.82978147964763e-08
FBgn0034479	37275	CG8654	6.98596670149248	6.89878094741181	7.22770692392914	7.08188063663161	7.616207497451	7.63165326289273	NA	NA	1.09437791917801	1.98278557921329e-06	NA	NA
FBgn0038840	42476	Grik	4.10110749615809	4.02955956115095	4.00706472640652	4.17982800337895	5.16922186651538	5.078282783063	NA	NA	2.75363774664659	4.30216624728738e-06	2.68335986945702	1.8879774535722e-05
FBgn0038281	41811	RpL10Aa	5.61646518160633	5.27847350275292	5.64795989857824	5.52458568781748	6.38062223473547	6.40113152899335	NA	NA	1.7354351123727	4.90505951385677e-06	1.49032186348151	0.000173975885853708
FBgn0033554	36141	Lsm10	9.36945785872543	9.72879764235661	9.33563315832972	9.27107000002417	8.79319110144798	8.81117228755524	NA	NA	-1.12687240718945	4.97154649990869e-06	NA	NA
FBgn0033274	35797	CG14757	3.63824289162259	3.65905033857747	3.54961825913023	3.54464244567121	4.64974402170069	4.8016554767483	NA	NA	3.13402723219828	6.30609661017709e-06	4.21823594133769	2.82962398537947e-06
FBgn0260642	40835	Antp	6.4185794997158	6.4286559911444	6.83234911557041	6.75315616415587	7.15231770657919	7.09134412791624	NA	NA	1.20388028797296	6.66111712195247e-06	NA	NA
