gd7_3h_rep1	gd7_3h_rep2	gd7_5h_rep1	gd7_5h_rep2	toll10b_3h_rep1	toll10b_3h_rep2	toll10b_5h_rep1	toll10b_5h_rep2	toll9_3h_rep1	toll9_3h_rep2	toll9_5h_rep1	toll9_5h_rep2
FBgn0025700	308	166	235	376	155	205	406	267	229	288	101	211
FBgn0032160	29	30	25	36	15	30	51	20	43	45	25	46
FBgn0032161	23	12	12	35	8	18	33	10	18	27	15	27
FBgn0032162	107	56	19	39	29	35	50	45	59	68	34	59
FBgn0032163	3	4	6	6	6	5	9	2	7	5	7	3
FBgn0259712	19	14	14	15	15	15	32	4	24	25	9	16
FBgn0259713	6	3	2	3	0	0	3	2	3	0	1	1
FBgn0051876	10	2	3	2	5	6	9	3	5	4	2	9
FBgn0051712	404	205	212	209	178	274	268	177	250	267	131	287
FBgn0051713	314	177	73	65	104	106	81	82	130	137	47	66
FBgn0032166	200	120	237	177	133	183	210	290	158	123	100	177
FBgn0032167	14	7	76	29	29	44	19	85	11	26	28	57
FBgn0032168	248	118	68	59	81	89	74	79	91	85	42	87
FBgn0032169	199	102	122	119	107	121	147	104	111	158	65	148
FBgn0032171	209	136	175	118	175	223	133	222	247	256	122	219
FBgn0032170	374	186	184	231	167	214	215	190	245	309	109	258
FBgn0032172	42	17	181	155	59	83	136	202	70	79	87	229
FBgn0015664	335	195	511	543	288	354	587	568	330	376	286	651
FBgn0011272	210	111	254	268	162	172	245	256	166	174	137	275
FBgn0000180	3742	1688	1481	1646	1896	2363	1804	1602	3911	3520	933	2745
FBgn0051875	661	377	135	230	185	203	293	125	377	434	165	239
FBgn0051755	40	23	14	26	6	10	22	14	18	24	14	14
FBgn0043456	1251	553	945	1054	633	799	1095	991	919	847	453	1216
FBgn0011584	60	38	167	136	59	59	180	142	77	63	72	188
FBgn0032175	21	14	20	14	6	25	59	15	21	19	20	23
FBgn0032176	12	5	8	7	4	9	12	6	7	11	8	10
FBgn0027600	4	2	1	1	1	6	9	3	3	3	6	2
FBgn0053301	1	1	4	6	5	7	7	3	6	3	2	4
FBgn0053302	1	6	5	1	0	3	4	2	7	3	6	3
FBgn0267727	872	467	459	547	577	766	583	476	1114	1078	313	808
FBgn0032178	64	31	40	28	85	63	28	34	63	57	18	41
FBgn0265002	33	29	37	18	26	29	20	23	37	37	22	37
FBgn0032181	7	3	7	3	8	5	6	2	9	3	6	7
FBgn0083945	8	12	7	10	6	9	12	3	19	6	7	12
FBgn0032184	1	2	0	1	1	1	4	2	2	3	0	1
FBgn0032187	22	11	16	8	4	8	17	5	16	10	14	17
FBgn0032188	2	1	1	3	4	4	9	2	10	0	7	6
FBgn0028675	52	25	34	26	34	35	49	18	52	41	25	36
FBgn0051874	3	2	0	3	7	9	7	5	6	11	7	6
FBgn0032189	129	42	89	102	84	112	85	109	91	107	62	151
FBgn0005593	215	105	327	264	156	245	302	297	192	178	136	274
FBgn0085188	251	115	79	113	127	146	137	90	164	198	66	167
FBgn0032191	487	290	245	273	312	329	325	311	413	417	159	375
FBgn0032192	28	14	8	15	7	10	17	3	25	20	9	13
FBgn0032193	61	44	53	73	20	30	82	66	45	53	27	64
FBgn0032194	192	95	221	202	145	193	210	220	154	135	81	207
FBgn0024320	885	417	241	385	350	363	377	256	539	555	203	391
FBgn0250843	1416	791	473	576	675	752	530	574	962	870	337	654
FBgn0032195	234	151	64	85	119	143	92	83	182	184	42	113
FBgn0032196	312	112	111	136	93	123	134	111	210	211	73	155
FBgn0032197	317	156	199	309	178	212	302	182	336	377	153	434
FBgn0032198	553	312	558	466	340	403	330	615	437	447	239	495
FBgn0051720	42	30	23	19	11	22	27	10	28	24	16	14
FBgn0004419	957	436	361	494	490	552	502	396	877	830	237	629
FBgn0024248	895	352	405	416	438	546	445	380	592	602	168	481
FBgn0000229	236	102	217	248	119	140	271	214	142	174	116	265
FBgn0051717	301	221	240	213	184	243	215	265	230	297	149	300
FBgn0010407	64	30	36	29	14	36	39	21	40	40	27	36
FBgn0032200	119	71	69	131	67	71	103	80	114	123	76	147
FBgn0026379	534	290	242	299	179	201	245	224	442	467	109	299
FBgn0011305	382	195	211	157	231	247	202	207	246	282	139	268
FBgn0032202	440	231	509	257	299	413	245	484	344	338	124	352
FBgn0259482	375	206	139	165	127	158	152	151	251	262	85	196
FBgn0032204	392	205	146	198	169	180	161	133	259	269	86	200
FBgn0032205	150	74	70	55	73	92	65	78	92	80	24	70
FBgn0260750	325	168	106	97	179	211	112	115	216	219	71	135
FBgn0003751	423	200	84	153	194	190	160	96	256	280	96	185
FBgn0260749	1484	732	504	642	674	757	589	521	1053	1019	349	782
FBgn0054043	44	16	11	16	13	8	31	12	31	30	12	27
FBgn0032208	1159	506	723	744	646	763	907	736	875	840	404	993
FBgn0032209	21	6	8	10	9	5	11	3	17	16	2	9
FBgn0032210	315	163	136	239	151	164	235	160	233	245	120	266
FBgn0032211	19	13	10	19	6	13	17	10	15	9	10	18
FBgn0005322	67	47	124	140	64	82	176	112	71	77	95	135
FBgn0032213	9	7	7	10	8	7	8	13	9	11	3	6
FBgn0032214	275	136	197	218	144	169	225	204	197	184	108	288
FBgn0027491	41	18	13	21	11	17	40	13	21	20	23	48
FBgn0267365	594	404	591	633	413	538	463	826	417	399	243	553
FBgn0032216	574	287	378	451	333	443	488	405	479	438	266	595
FBgn0032217	195	118	177	191	102	102	191	194	148	167	98	253
FBgn0032218	8	6	18	12	11	11	16	19	12	10	11	13
FBgn0032219	6	6	4	5	2	3	9	3	3	4	8	9
FBgn0011703	382	225	410	629	367	455	672	543	509	496	403	996
FBgn0032221	193	79	25	87	36	36	132	23	88	127	42	103
FBgn0032222	383	217	138	170	161	224	208	158	244	257	79	237
FBgn0032223	462	205	317	382	222	261	390	331	325	358	187	434
FBgn0019932	1728	1134	720	1137	789	971	1010	960	1477	1461	872	1240
FBgn0051715	699	442	198	267	309	330	211	246	525	470	136	294
FBgn0032224	197	133	100	116	110	131	118	152	224	210	95	163
FBgn0032225	100	48	50	67	64	69	79	49	72	77	44	79
FBgn0085396	13	6	7	6	7	7	5	2	21	13	4	6
FBgn0032228	30	19	4	3	3	5	9	5	18	13	5	11
FBgn0032229	620	321	94	108	350	372	147	111	468	477	110	158
FBgn0027568	1223	612	526	605	696	810	640	538	1000	1069	349	872
FBgn0003087	418	216	216	260	175	234	256	217	277	270	150	305
FBgn0032230	238	99	53	141	123	126	147	58	161	163	64	112
FBgn0032231	484	292	183	177	239	304	242	192	415	412	107	215
FBgn0041723	98	55	60	40	61	64	58	45	72	59	31	47
FBgn0053303	1246	772	676	513	837	898	569	860	930	891	364	567
FBgn0032233	116	44	96	71	82	74	78	100	59	78	36	55
FBgn0032234	850	452	170	212	500	487	232	211	558	547	137	234
FBgn0032235	198	89	45	75	76	89	69	34	136	146	41	109
FBgn0004106	776	437	356	481	398	430	431	441	627	633	273	595
FBgn0032236	498	310	200	194	246	300	204	219	355	365	138	235
FBgn0267821	1658	863	584	694	754	876	756	680	1408	1269	353	874
FBgn0262782	120	73	158	199	69	79	139	177	118	90	71	207
FBgn0051716	1737	794	546	676	619	779	752	499	1030	1059	316	817
FBgn0032240	309	165	104	137	127	185	137	111	252	231	106	156
FBgn0067622	207	94	51	60	92	118	79	42	136	147	44	60
FBgn0051718	67	49	8	15	31	26	26	11	47	54	16	18
FBgn0003942	417	186	227	288	256	258	261	273	336	368	105	294
FBgn0025366	736	330	492	455	397	487	505	408	544	551	189	504
FBgn0032242	1344	759	353	518	676	736	469	452	1030	949	247	570
FBgn0032243	911	419	183	253	409	479	239	190	616	671	86	247
FBgn0032244	653	335	177	221	318	381	215	197	447	412	135	281
FBgn0005683	404	221	130	196	240	269	251	155	341	389	136	304
FBgn0032246	239	125	48	95	101	108	105	73	193	200	79	132
FBgn0262601	288	189	189	191	185	253	237	249	311	276	126	255
FBgn0267330	147	79	164	237	94	114	251	208	121	134	126	224
FBgn0032247	333	160	92	112	144	182	125	107	191	213	56	103
FBgn0032248	116	67	127	102	58	71	116	93	95	88	53	135
FBgn0004915	512	315	272	295	245	318	357	324	432	396	176	323
FBgn0032249	141	109	220	113	100	114	217	90	184	131	51	151
FBgn0032250	233	123	160	139	109	132	138	156	172	193	85	161
FBgn0027052	62	21	38	60	37	40	52	36	53	65	34	77
FBgn0032251	89	41	70	112	49	67	108	74	80	72	63	127
FBgn0032252	18	9	27	14	13	16	25	20	12	15	16	43
FBgn0065110	14	5	28	30	6	8	23	32	20	11	18	44
FBgn0032253	34	22	111	69	31	31	107	111	30	29	49	103
FBgn0027611	556	268	292	283	217	301	298	334	486	497	180	470
FBgn0051719	27	10	11	9	14	14	9	3	32	36	19	43
FBgn0032256	200	108	51	96	72	67	102	54	113	120	44	89
FBgn0026431	819	412	228	280	455	449	268	266	553	584	203	414
FBgn0032258	63	57	123	98	42	44	108	120	58	64	53	118
FBgn0032259	187	87	49	37	77	98	57	37	93	91	30	44
FBgn0032260	43	25	16	29	11	19	50	18	21	15	14	28
FBgn0086347	137	71	69	145	36	46	126	55	61	69	44	111
FBgn0032261	140	82	31	53	57	52	67	35	71	71	41	52
FBgn0032262	13	7	15	13	9	14	16	11	10	9	10	21
FBgn0267828	184	103	302	156	151	158	135	285	130	112	145	206
FBgn0010398	177	102	82	87	139	170	105	86	191	177	50	116
FBgn0032264	6	10	62	25	12	28	34	72	21	25	48	105
FBgn0032265	2	5	10	11	7	4	14	12	9	7	12	27
FBgn0032266	5	1	0	5	2	5	6	5	8	7	11	11
FBgn0051721	62	40	145	57	174	188	62	145	439	427	75	258
FBgn0032268	20	9	34	15	37	51	20	35	104	130	25	63
FBgn0032269	3	2	1	4	2	5	4	0	6	1	4	7
FBgn0250826	7	6	8	9	11	16	6	23	52	48	8	38
FBgn0085190	2	1	0	0	2	0	3	2	2	2	5	4
FBgn0032271	4	1	26	7	10	14	5	26	8	5	1	4
FBgn0051872	14	6	21	6	14	11	12	7	12	10	14	9
FBgn0043825	3	2	3	3	6	6	8	2	8	6	3	5
FBgn0265264	9	6	7	5	12	12	16	4	24	18	4	11
FBgn0032276	13	12	12	5	13	12	15	6	24	23	11	12
FBgn0051871	20	16	7	4	6	9	4	2	19	20	11	6
FBgn0040496	3	1	8	3	7	5	6	2	6	4	10	5
FBgn0032280	0	0	0	1	0	3	2	0	1	2	0	2
FBgn0032281	1	2	3	0	0	1	2	0	3	1	1	2
FBgn0032282	4	1	11	6	2	0	9	5	4	4	5	19
FBgn0032283	6	5	6	3	6	5	6	9	5	4	4	7
FBgn0032284	10	2	3	1	6	4	6	0	15	11	3	5
FBgn0032285	12	6	4	2	6	7	4	4	7	15	5	6
FBgn0032286	3	5	6	4	6	4	17	10	14	10	5	11
FBgn0023496	7	5	12	11	3	13	17	7	14	11	10	24
FBgn0024740	8	6	15	10	2	6	19	12	13	3	6	12
FBgn0032287	25	10	142	119	48	96	130	271	51	37	77	158
FBgn0032289	8	1	4	1	3	6	2	0	3	4	3	2
FBgn0032290	253	153	85	87	149	149	114	70	172	159	35	100
FBgn0032291	233	111	66	84	132	171	86	77	196	174	46	119
FBgn0032292	66	51	91	54	47	49	75	71	99	115	71	91
FBgn0032293	224	132	92	64	134	151	111	95	191	157	37	98
FBgn0027868	716	406	280	303	420	535	380	348	524	525	179	432
FBgn0032294	29	7	8	8	4	12	12	3	9	14	6	4
FBgn0032295	532	273	343	352	345	362	392	363	429	414	180	511
FBgn0032296	530	288	205	216	249	285	210	211	406	342	115	252
FBgn0032297	5	5	7	1	4	6	4	5	4	2	3	5
FBgn0027550	18	11	13	9	10	7	21	7	18	19	15	14
FBgn0015320	148	91	83	93	94	124	94	103	153	133	50	125
FBgn0032298	473	202	324	303	274	312	328	374	374	399	163	401
FBgn0032299	4	2	2	3	0	0	1	0	4	0	1	4
FBgn0051869	142	77	199	145	73	104	437	75	82	77	91	93
FBgn0051870	1	1	1	1	1	1	0	2	1	2	1	0
FBgn0011676	41	19	29	17	22	27	53	17	37	34	34	30
FBgn0032303	4	4	5	2	3	5	2	0	7	5	0	6
FBgn0032304	3	4	2	3	7	5	4	1	4	8	4	2
FBgn0032305	2038	1010	655	711	944	1110	769	647	1476	1432	366	862
FBgn0260453	20	9	7	11	7	10	10	6	12	25	5	14
FBgn0260454	34	18	20	13	15	27	13	13	41	27	15	24
FBgn0069354	225	105	165	149	144	173	178	155	231	175	73	232
FBgn0004363	104	51	120	98	89	159	110	152	105	96	56	137
FBgn0262599	43	34	6	16	12	20	12	10	32	29	8	12
FBgn0027453	154	75	64	69	69	64	101	87	129	91	39	80
FBgn0024227	430	256	263	274	267	305	342	293	365	369	156	369
FBgn0027363	57	28	114	88	47	49	83	84	42	56	45	108
FBgn0032311	0	0	0	2	1	2	2	0	4	2	2	2
FBgn0032312	0	2	1	1	1	0	3	0	2	1	1	2
FBgn0032313	5	3	2	1	3	1	7	1	5	1	3	1
FBgn0032314	3	2	5	2	1	1	5	3	2	3	9	3
FBgn0032315	1	0	1	0	0	0	1	3	3	0	2	0
FBgn0261871	7	5	13	4	5	4	10	3	8	4	3	6
FBgn0032318	2	0	0	1	2	3	0	0	2	3	1	2
FBgn0053129	253	109	420	425	183	203	474	426	248	285	195	441
FBgn0032321	223	120	178	139	136	144	220	199	148	170	93	213
FBgn0032322	26	16	19	17	10	20	14	14	23	24	17	24
FBgn0000018	210	121	154	139	73	116	191	163	191	156	125	239
FBgn0010612	96	58	72	92	8	20	107	54	66	67	48	87
FBgn0041781	80	42	207	193	56	84	224	211	107	111	87	268
FBgn0004872	12	10	9	13	5	9	10	10	1	12	8	7
FBgn0026148	301	160	177	293	133	171	244	232	239	259	172	253
FBgn0026147	313	134	323	394	173	209	356	317	296	308	186	410
FBgn0000146	181	91	63	230	44	49	213	39	106	97	86	148
FBgn0040096	7	2	2	3	1	3	6	7	7	10	3	3
FBgn0015756	86	49	297	336	92	116	339	270	80	83	110	294
FBgn0021761	870	405	731	865	638	724	853	762	755	774	443	1017
FBgn0032329	412	206	158	233	199	254	186	198	259	270	108	170
FBgn0250837	326	178	229	244	231	282	323	257	321	323	200	414
FBgn0032330	102	42	36	20	14	25	26	25	32	23	16	29
FBgn0023415	4	3	3	4	2	5	1	4	7	3	2	2
FBgn0032331	8	5	5	2	5	5	5	5	3	6	3	6
FBgn0040967	1	2	0	0	2	1	0	0	3	2	1	5
FBgn0032335	8212	4565	15	906	1552	1762	592	13	3207	2939	67	99
FBgn0263971	3349	2008	2	5	481	581	11	3	1133	952	7	5
FBgn0032336	68	29	0	1	1	1	2	1	3	3	2	2
FBgn0032337	5	1	1	0	3	3	6	3	1	6	8	1
FBgn0032338	19	6	2	4	7	4	8	1	9	4	6	5
FBgn0032339	335	197	146	174	182	178	203	138	219	262	92	234
FBgn0283682	339	174	333	309	217	272	361	330	218	249	170	443
FBgn0032341	358	213	197	251	220	224	259	215	308	251	98	299
FBgn0261983	118	59	89	121	45	71	142	87	89	108	56	149
FBgn0032343	30	10	14	18	26	36	11	14	38	24	15	26
FBgn0041246	11	10	5	11	5	5	13	3	4	8	16	15
FBgn0027582	910	420	237	266	438	466	310	268	622	581	164	343
FBgn0032345	106	79	37	71	34	46	107	31	49	81	27	48
FBgn0032346	171	105	128	116	129	127	126	154	135	168	68	113
FBgn0262647	782	419	437	472	487	549	448	492	688	678	291	614
FBgn0028700	270	142	129	187	157	176	209	145	249	260	124	315
FBgn0032348	2405	1213	662	774	1185	1300	743	731	1606	1667	341	924
FBgn0040211	66	27	16	12	20	26	23	12	39	24	12	13
FBgn0010197	29	17	18	8	16	12	33	14	22	23	8	10
FBgn0051867	3	0	1	1	1	0	4	0	8	2	1	0
FBgn0032350	5	1	4	3	2	3	7	4	6	4	2	5
FBgn0259822	15	8	18	15	13	21	22	18	16	18	8	14
FBgn0014076	6	3	7	9	1	6	11	6	13	9	8	6
FBgn0032354	155	71	115	106	74	103	132	109	138	139	71	130
FBgn0264442	98	61	295	343	107	112	496	291	185	155	235	693
FBgn0040232	1142	537	654	762	702	859	823	775	909	922	438	1057
FBgn0040233	168	102	99	148	141	127	167	131	145	164	79	160
FBgn0052831	509	267	194	203	324	351	222	249	412	420	122	275
FBgn0032358	295	171	170	160	226	221	201	198	210	213	109	231
FBgn0020270	356	190	136	151	202	216	197	161	229	262	95	229
FBgn0283678	7	3	1	7	6	6	8	2	3	2	3	2
FBgn0032360	4	2	1	0	1	3	2	0	2	1	0	1
FBgn0000287	19	15	13	19	18	17	27	16	17	14	16	24
FBgn0261648	2198	1024	101	1950	720	844	2250	104	1581	1360	91	249
FBgn0263087	6	5	1	5	3	2	5	2	5	2	2	9
FBgn0003313	2792	1728	276	1775	1880	2280	1618	385	3537	3097	502	1140
FBgn0032361	262	116	173	156	136	163	175	178	195	198	70	147
FBgn0032362	9	7	12	4	2	5	11	2	7	9	8	3
FBgn0032363	480	218	333	377	284	325	406	352	378	333	165	394
FBgn0032364	10	6	7	5	3	6	15	3	10	6	9	9
FBgn0032365	1	0	1	3	1	1	5	0	1	0	3	0
FBgn0032366	2	0	5	1	2	2	1	1	1	2	3	1
FBgn0262683	1	1	0	2	3	0	3	2	3	2	1	1
FBgn0028490	10	4	37	9	30	43	11	28	13	14	22	33
FBgn0051706	4	2	1	3	7	4	6	4	6	3	2	10
FBgn0085191	1	3	8	1	3	6	3	0	5	2	3	1
FBgn0263386	1	0	0	0	0	0	0	0	0	1	0	1
FBgn0015400	7	6	32	5	14	30	16	44	12	9	11	11
FBgn0028412	1	8	4	1	4	2	3	0	5	5	3	7
FBgn0267327	2	0	0	0	0	0	0	0	0	0	0	1
FBgn0032368	2	2	3	1	1	2	5	6	4	3	6	1
FBgn0032369	11	8	16	4	7	13	10	10	6	3	9	6
FBgn0032370	2	1	1	0	3	2	4	0	2	2	0	2
FBgn0032371	1	1	13	1	2	6	7	9	2	2	6	5
FBgn0262786	2	1	4	0	2	4	1	1	2	1	1	1
FBgn0265670	0	0	1	0	1	1	1	0	1	0	0	0
FBgn0032372	3	1	4	1	2	9	4	2	4	2	0	7
FBgn0032373	13	1	9	10	6	6	24	7	9	4	12	4
FBgn0259960	1	0	0	0	0	1	2	1	2	1	2	1
FBgn0259961	0	0	1	2	0	0	1	0	2	0	0	0
FBgn0259962	0	0	3	1	0	0	2	0	2	0	1	1
FBgn0032374	9	6	3	0	3	4	4	1	8	5	1	2
FBgn0032375	62	34	6	14	15	28	14	5	6	7	5	7
FBgn0032376	587	257	42	61	166	204	79	53	376	340	53	97
FBgn0032377	3741	2249	767	1882	1470	1605	1270	975	3219	2571	773	1954
FBgn0020309	121	86	421	340	104	163	401	379	148	134	173	441
FBgn0032378	346	176	176	181	203	253	184	176	245	232	88	255
FBgn0264815	24	16	22	26	14	22	48	13	39	28	22	33
FBgn0000588	332	191	208	205	270	298	213	213	288	295	106	289
FBgn0266363	2	0	1	0	1	2	1	1	0	0	0	1
FBgn0265349	0	0	0	1	1	0	1	0	0	0	0	0
FBgn0259963	0	1	2	0	1	1	0	1	0	0	0	0
FBgn0259964	3	0	0	0	1	1	0	1	0	2	1	0
FBgn0051704	1	0	0	0	0	0	0	2	1	0	2	1
FBgn0264750	7	6	5	4	7	7	1	5	7	1	3	7
FBgn0286929	1	3	1	1	0	0	1	0	0	0	0	0
FBgn0040968	11	8	11	8	12	23	23	5	13	12	44	10
FBgn0259989	1	0	0	0	0	0	2	1	0	2	2	0
FBgn0032381	8	5	3	3	1	3	5	0	5	7	6	13
FBgn0032382	6	6	8	5	9	9	5	3	6	3	3	5
FBgn0261805	2	0	0	2	1	0	0	0	0	3	2	0
FBgn0026392	5	1	2	3	2	2	6	5	1	4	6	6
FBgn0026391	1	3	4	2	1	3	6	2	4	4	6	5
FBgn0026390	3	4	2	4	4	4	3	3	9	3	6	9
FBgn0005664	2	5	6	6	6	9	8	4	7	11	6	9
FBgn0032385	1	1	1	0	0	0	0	1	1	0	2	2
FBgn0032387	11	4	30	13	4	13	15	33	15	9	21	34
FBgn0032388	1162	581	471	529	581	698	531	472	837	852	310	674
FBgn0085192	82	67	64	76	60	50	72	77	50	72	34	61
FBgn0261266	104	66	49	62	65	79	83	79	70	86	40	54
FBgn0032390	264	154	190	196	170	199	237	209	190	203	157	241
FBgn0032391	238	142	196	276	145	159	287	194	210	200	107	273
FBgn0051866	369	230	121	134	205	229	169	129	323	325	75	171
FBgn0042127	138	88	82	109	65	94	126	91	113	152	72	125
FBgn0051864	706	415	293	311	467	502	323	406	572	482	128	294
FBgn0051865	220	118	75	93	116	136	128	78	219	247	46	127
FBgn0042125	163	84	92	114	85	99	129	96	125	153	57	150
FBgn0032393	989	556	395	410	563	611	463	511	677	688	168	406
FBgn0032394	364	169	272	154	190	215	142	272	274	183	142	309
FBgn0014019	6	1	4	3	4	2	8	1	4	5	6	7
FBgn0032395	719	311	242	317	355	419	375	256	489	493	170	400
FBgn0010497	23	12	8	5	5	10	10	5	9	3	8	14
FBgn0042126	16	12	5	6	6	8	2	3	12	9	16	18
FBgn0032397	233	110	122	137	146	137	151	123	189	177	48	146
FBgn0032398	600	327	262	282	449	440	274	273	465	454	126	320
FBgn0032399	26	11	21	20	18	29	48	12	16	22	12	19
FBgn0032400	12	7	10	3	9	13	8	12	12	17	6	16
FBgn0032401	402	253	104	118	278	334	151	122	302	353	71	147
FBgn0032402	9	6	10	5	4	4	19	3	6	5	4	10
FBgn0028425	61	40	50	69	66	64	68	56	75	60	23	58
FBgn0032404	447	223	197	154	232	252	193	197	269	252	71	146
FBgn0085193	93	44	62	68	55	50	55	68	61	66	14	70
FBgn0027505	1043	582	266	325	663	671	357	338	816	873	201	409
FBgn0032405	8	7	18	3	11	19	8	18	5	8	10	32
FBgn0032406	9	5	2	5	4	4	3	2	8	1	7	5
FBgn0003145	1795	884	21	185	1121	1201	204	23	1723	1518	24	50
FBgn0032407	237	149	151	131	197	260	136	151	258	216	71	111
FBgn0032408	267	125	299	271	158	197	256	290	199	214	102	238
FBgn0028707	101	55	85	76	42	64	102	82	68	72	45	80
FBgn0032409	250	124	217	182	158	193	229	191	209	225	110	267
FBgn0029137	102	69	32	61	62	54	60	34	74	83	29	73
FBgn0027081	264	134	376	443	189	244	483	397	201	222	178	433
FBgn0015797	133	75	109	80	84	134	110	114	112	82	66	140
FBgn0263234	12	5	4	3	7	2	4	2	5	2	4	5
FBgn0263235	1	1	5	2	5	3	3	1	5	3	3	3
FBgn0032414	16	11	15	14	15	16	27	14	18	12	12	19
FBgn0032415	2	5	3	7	2	1	10	3	5	5	6	2
FBgn0032416	4	4	3	1	4	4	6	2	6	3	7	10
FBgn0051760	23	17	11	11	13	16	15	10	18	16	10	13
FBgn0051861	4	1	4	6	5	6	7	1	4	6	7	5
FBgn0051860	9	2	7	4	4	6	6	5	6	7	12	6
FBgn0032419	2	3	7	4	2	2	7	1	4	5	7	6
FBgn0032420	41	22	106	85	46	54	85	102	67	57	57	122
FBgn0032421	30	18	187	182	37	59	179	165	66	67	105	194
FBgn0000114	21	14	58	20	22	31	29	58	15	21	10	23
FBgn0032422	4	1	0	1	0	1	0	1	2	2	5	8
FBgn0051759	7	4	8	7	5	9	14	4	8	6	6	6
FBgn0051862	0	2	2	1	2	1	1	2	1	2	2	2
FBgn0264361	1	2	1	0	1	2	2	3	1	1	1	1
FBgn0262475	58	32	154	85	55	69	98	155	62	59	49	146
FBgn0032424	13	3	48	12	14	22	26	55	16	23	23	36
FBgn0041195	13	7	53	15	18	28	28	51	17	15	33	48
FBgn0043841	13	4	1	58	5	7	60	1	6	4	4	6
FBgn0032428	26	6	3	10	7	10	6	5	11	14	9	6
FBgn0032429	116	63	50	60	47	77	77	45	96	87	32	47
FBgn0032430	434	256	254	233	179	222	247	263	220	238	115	184
FBgn0032431	565	271	264	307	197	266	356	214	325	347	141	332
FBgn0265298	1083	537	445	369	578	657	491	404	721	703	245	519
FBgn0020443	762	371	342	348	377	506	379	372	484	510	193	430
FBgn0032433	14	15	58	18	31	55	31	80	31	35	33	59
FBgn0032434	8	3	5	7	4	1	10	2	6	4	8	5
FBgn0032435	17	9	11	6	9	12	19	8	9	8	16	7
FBgn0032436	65	30	23	30	15	16	34	25	10	7	11	37
FBgn0259176	3501	1633	620	861	688	797	1027	675	896	909	372	894
FBgn0051858	58	26	70	76	40	62	86	78	48	76	37	117
FBgn0262353	18	6	3	8	6	8	4	2	7	8	5	2
FBgn0085424	619	312	539	429	500	583	472	679	972	1135	1053	3072
FBgn0032439	6	4	2	2	3	6	6	6	10	5	6	19
FBgn0004394	393	230	526	966	253	346	1105	649	617	642	698	2128
FBgn0032442	6	1	5	4	2	6	6	4	6	4	12	7
FBgn0032444	499	252	326	278	347	373	313	335	444	409	136	315
FBgn0032445	235	137	110	85	141	150	107	103	174	184	56	125
FBgn0032446	100	72	68	92	31	66	92	73	63	51	56	95
FBgn0032447	24	10	12	8	5	12	10	5	19	15	6	9
FBgn0032448	8	2	6	7	2	0	8	1	5	3	2	2
FBgn0032449	60	19	35	37	30	24	47	24	35	35	23	42
FBgn0032450	571	312	411	353	400	463	398	473	446	531	206	414
FBgn0032451	699	438	565	581	400	504	444	652	559	543	421	633
FBgn0032452	22	14	5	6	8	12	5	4	13	18	11	11
FBgn0032453	33	27	32	28	18	33	37	23	26	28	23	37
FBgn0032454	675	365	441	400	410	486	478	417	541	554	233	545
FBgn0032455	842	383	451	520	535	621	482	434	772	740	320	714
FBgn0032456	1625	793	406	578	734	806	545	434	1063	1014	252	572
FBgn0032457	1	2	5	1	2	1	2	1	3	4	4	1
FBgn0015399	29	9	45	7	35	46	16	56	21	20	9	18
FBgn0040508	19	11	8	10	6	4	15	8	9	18	10	8
FBgn0040509	13	2	8	7	6	9	11	5	13	6	5	12
FBgn0040510	14	7	6	6	9	4	16	7	13	14	4	10
FBgn0040506	17	4	4	5	9	16	21	3	12	9	7	16
FBgn0032462	4	4	5	3	2	3	2	2	3	4	3	4
FBgn0263598	34	15	48	26	37	45	41	35	26	24	23	22
FBgn0032464	12	9	16	8	18	7	25	16	12	6	7	14
FBgn0032465	157	89	98	104	80	77	122	120	110	88	57	127
FBgn0265262	255	126	96	147	161	172	168	98	172	207	57	119
FBgn0021796	1279	642	548	547	676	744	595	582	863	827	288	794
FBgn0032467	604	248	412	453	328	386	434	441	493	407	244	611
FBgn0028965	388	192	183	157	233	289	222	233	274	312	112	292
FBgn0262160	48	24	90	28	45	54	60	95	52	51	47	79
FBgn0032470	7	4	2	4	5	6	9	3	14	11	6	5
FBgn0265087	0	0	0	0	0	0	1	1	0	0	1	0
FBgn0262352	1	0	0	0	1	2	4	2	3	1	1	3
FBgn0032471	10	3	6	10	8	5	13	10	13	7	14	7
FBgn0032472	8	1	2	1	2	4	1	0	1	0	0	0
FBgn0040972	0	0	2	0	1	0	1	0	1	1	0	0
FBgn0028410	444	237	246	590	246	157	660	256	466	686	355	505
FBgn0032473	39	29	13	157	12	18	201	7	32	22	25	16
FBgn0032474	56	41	136	148	47	51	149	139	65	56	67	201
FBgn0024291	2300	1222	1124	1520	1237	1498	1444	1252	2188	2012	668	1836
FBgn0032475	964	474	464	554	518	619	511	507	832	779	271	721
FBgn0264546	69	38	12	10	32	36	14	21	41	45	7	10
FBgn0032476	892	560	299	260	473	550	295	292	571	571	177	379
FBgn0032477	188	70	50	48	103	98	56	53	103	97	27	58
FBgn0051849	297	134	52	43	151	154	67	63	225	213	33	46
FBgn0032478	97	66	40	39	52	70	49	38	49	38	9	37
FBgn0032479	627	286	396	637	284	397	653	451	535	503	279	705
FBgn0032480	328	154	231	238	177	225	266	216	265	263	120	301
FBgn0032481	171	88	435	410	129	198	441	425	206	243	183	523
FBgn0032482	157	65	111	156	90	115	147	114	137	135	54	139
FBgn0032483	2323	1462	505	911	1125	1237	996	588	1511	1160	387	549
