geneID	sampleID	rlog	sampleName	sampleInfo	Genotype	Replicate	Input	sample
FBtr0086225	Toll10b_R2_CBP	5.93934474946336	toll10B_R2_CBP_S12	toll10B_R2_CBP_S12	Toll10b	R2	CBP	S12
FBtr0342722	Toll10b_R2_CBP	7.07638208033121	toll10B_R2_CBP_S12	toll10B_R2_CBP_S12	Toll10b	R2	CBP	S12
FBtr0086227	Toll10b_R2_CBP	6.86403391164952	toll10B_R2_CBP_S12	toll10B_R2_CBP_S12	Toll10b	R2	CBP	S12
FBtr0086229	Toll10b_R2_CBP	3.27612697731626	toll10B_R2_CBP_S12	toll10B_R2_CBP_S12	Toll10b	R2	CBP	S12
FBtr0086252	Toll10b_R2_CBP	4.28112214224024	toll10B_R2_CBP_S12	toll10B_R2_CBP_S12	Toll10b	R2	CBP	S12
FBtr0091786	Toll10b_R2_CBP	5.35845872677035	toll10B_R2_CBP_S12	toll10B_R2_CBP_S12	Toll10b	R2	CBP	S12
FBtr0086232	Toll10b_R2_CBP	5.1114915374159	toll10B_R2_CBP_S12	toll10B_R2_CBP_S12	Toll10b	R2	CBP	S12
FBtr0342717	Toll10b_R2_CBP	7.70863749202882	toll10B_R2_CBP_S12	toll10B_R2_CBP_S12	Toll10b	R2	CBP	S12
FBtr0086246	Toll10b_R2_CBP	5.89204819975548	toll10B_R2_CBP_S12	toll10B_R2_CBP_S12	Toll10b	R2	CBP	S12
FBtr0086245	Toll10b_R2_CBP	7.52417195586874	toll10B_R2_CBP_S12	toll10B_R2_CBP_S12	Toll10b	R2	CBP	S12
FBtr0086242	Toll10b_R2_CBP	6.08571719983293	toll10B_R2_CBP_S12	toll10B_R2_CBP_S12	Toll10b	R2	CBP	S12
FBtr0321315	Toll10b_R2_CBP	4.77457682433807	toll10B_R2_CBP_S12	toll10B_R2_CBP_S12	Toll10b	R2	CBP	S12
FBtr0342795	Toll10b_R2_CBP	5.50958161432274	toll10B_R2_CBP_S12	toll10B_R2_CBP_S12	Toll10b	R2	CBP	S12
FBtr0342798	Toll10b_R2_CBP	4.73181856575252	toll10B_R2_CBP_S12	toll10B_R2_CBP_S12	Toll10b	R2	CBP	S12
FBtr0342783	Toll10b_R2_CBP	8.11228035461238	toll10B_R2_CBP_S12	toll10B_R2_CBP_S12	Toll10b	R2	CBP	S12
FBtr0071556	Toll10b_R2_CBP	7.15972613353474	toll10B_R2_CBP_S12	toll10B_R2_CBP_S12	Toll10b	R2	CBP	S12
FBtr0342788	Toll10b_R2_CBP	3.35248390351354	toll10B_R2_CBP_S12	toll10B_R2_CBP_S12	Toll10b	R2	CBP	S12
FBtr0273397	Toll10b_R2_CBP	3.57060664568096	toll10B_R2_CBP_S12	toll10B_R2_CBP_S12	Toll10b	R2	CBP	S12
FBtr0273414	Toll10b_R2_CBP	5.14198750971646	toll10B_R2_CBP_S12	toll10B_R2_CBP_S12	Toll10b	R2	CBP	S12
FBtr0071522	Toll10b_R2_CBP	7.48958380380703	toll10B_R2_CBP_S12	toll10B_R2_CBP_S12	Toll10b	R2	CBP	S12
FBtr0071524	Toll10b_R2_CBP	6.75855858527835	toll10B_R2_CBP_S12	toll10B_R2_CBP_S12	Toll10b	R2	CBP	S12
FBtr0332593	Toll10b_R2_CBP	6.54552061737767	toll10B_R2_CBP_S12	toll10B_R2_CBP_S12	Toll10b	R2	CBP	S12
FBtr0303195	Toll10b_R2_CBP	6.31685436451005	toll10B_R2_CBP_S12	toll10B_R2_CBP_S12	Toll10b	R2	CBP	S12
FBtr0071549	Toll10b_R2_CBP	5.43141296341294	toll10B_R2_CBP_S12	toll10B_R2_CBP_S12	Toll10b	R2	CBP	S12
FBtr0071548	Toll10b_R2_CBP	6.04700651038068	toll10B_R2_CBP_S12	toll10B_R2_CBP_S12	Toll10b	R2	CBP	S12
FBtr0071526	Toll10b_R2_CBP	5.66117794289362	toll10B_R2_CBP_S12	toll10B_R2_CBP_S12	Toll10b	R2	CBP	S12
FBtr0071547	Toll10b_R2_CBP	4.18825433942912	toll10B_R2_CBP_S12	toll10B_R2_CBP_S12	Toll10b	R2	CBP	S12
FBtr0301893	Toll10b_R2_CBP	5.65198331469995	toll10B_R2_CBP_S12	toll10B_R2_CBP_S12	Toll10b	R2	CBP	S12
FBtr0113371	Toll10b_R2_CBP	3.88645215456647	toll10B_R2_CBP_S12	toll10B_R2_CBP_S12	Toll10b	R2	CBP	S12
FBtr0342838	Toll10b_R2_CBP	4.04513827803151	toll10B_R2_CBP_S12	toll10B_R2_CBP_S12	Toll10b	R2	CBP	S12
FBtr0071530	Toll10b_R2_CBP	5.8251032558133	toll10B_R2_CBP_S12	toll10B_R2_CBP_S12	Toll10b	R2	CBP	S12
FBtr0071546	Toll10b_R2_CBP	7.38237266045305	toll10B_R2_CBP_S12	toll10B_R2_CBP_S12	Toll10b	R2	CBP	S12
FBtr0071532	Toll10b_R2_CBP	6.73636094707804	toll10B_R2_CBP_S12	toll10B_R2_CBP_S12	Toll10b	R2	CBP	S12
FBtr0071534	Toll10b_R2_CBP	5.01491802092078	toll10B_R2_CBP_S12	toll10B_R2_CBP_S12	Toll10b	R2	CBP	S12
FBtr0071544	Toll10b_R2_CBP	2.43942541215393	toll10B_R2_CBP_S12	toll10B_R2_CBP_S12	Toll10b	R2	CBP	S12
FBtr0071535	Toll10b_R2_CBP	3.64870492257533	toll10B_R2_CBP_S12	toll10B_R2_CBP_S12	Toll10b	R2	CBP	S12
FBtr0332423	Toll10b_R2_CBP	4.73460001436918	toll10B_R2_CBP_S12	toll10B_R2_CBP_S12	Toll10b	R2	CBP	S12
FBtr0071539	Toll10b_R2_CBP	4.30439661323223	toll10B_R2_CBP_S12	toll10B_R2_CBP_S12	Toll10b	R2	CBP	S12
FBtr0071640	Toll10b_R2_CBP	5.18290369733001	toll10B_R2_CBP_S12	toll10B_R2_CBP_S12	Toll10b	R2	CBP	S12
FBtr0071639	Toll10b_R2_CBP	5.53366258365057	toll10B_R2_CBP_S12	toll10B_R2_CBP_S12	Toll10b	R2	CBP	S12
FBtr0112645	Toll10b_R2_CBP	3.59061330064278	toll10B_R2_CBP_S12	toll10B_R2_CBP_S12	Toll10b	R2	CBP	S12
FBtr0342842	Toll10b_R2_CBP	8.60248964872204	toll10B_R2_CBP_S12	toll10B_R2_CBP_S12	Toll10b	R2	CBP	S12
FBtr0071638	Toll10b_R2_CBP	4.71861762126921	toll10B_R2_CBP_S12	toll10B_R2_CBP_S12	Toll10b	R2	CBP	S12
FBtr0071637	Toll10b_R2_CBP	6.7023008941598	toll10B_R2_CBP_S12	toll10B_R2_CBP_S12	Toll10b	R2	CBP	S12
FBtr0071569	Toll10b_R2_CBP	6.16704655725385	toll10B_R2_CBP_S12	toll10B_R2_CBP_S12	Toll10b	R2	CBP	S12
FBtr0342874	Toll10b_R2_CBP	4.34490432112052	toll10B_R2_CBP_S12	toll10B_R2_CBP_S12	Toll10b	R2	CBP	S12
FBtr0342873	Toll10b_R2_CBP	6.88594765928522	toll10B_R2_CBP_S12	toll10B_R2_CBP_S12	Toll10b	R2	CBP	S12
FBtr0071636	Toll10b_R2_CBP	6.71177855858218	toll10B_R2_CBP_S12	toll10B_R2_CBP_S12	Toll10b	R2	CBP	S12
FBtr0071573	Toll10b_R2_CBP	4.3012718398249	toll10B_R2_CBP_S12	toll10B_R2_CBP_S12	Toll10b	R2	CBP	S12
FBtr0071633	Toll10b_R2_CBP	2.64195470618636	toll10B_R2_CBP_S12	toll10B_R2_CBP_S12	Toll10b	R2	CBP	S12
FBtr0310423	Toll10b_R2_CBP	5.95079701174529	toll10B_R2_CBP_S12	toll10B_R2_CBP_S12	Toll10b	R2	CBP	S12
FBtr0330235	Toll10b_R2_CBP	6.32485804328094	toll10B_R2_CBP_S12	toll10B_R2_CBP_S12	Toll10b	R2	CBP	S12
FBtr0310422	Toll10b_R2_CBP	6.70315586022349	toll10B_R2_CBP_S12	toll10B_R2_CBP_S12	Toll10b	R2	CBP	S12
FBtr0071575	Toll10b_R2_CBP	5.27272171669195	toll10B_R2_CBP_S12	toll10B_R2_CBP_S12	Toll10b	R2	CBP	S12
FBtr0071576	Toll10b_R2_CBP	6.00767532635602	toll10B_R2_CBP_S12	toll10B_R2_CBP_S12	Toll10b	R2	CBP	S12
FBtr0342870	Toll10b_R2_CBP	5.54798538199598	toll10B_R2_CBP_S12	toll10B_R2_CBP_S12	Toll10b	R2	CBP	S12
FBtr0071583	Toll10b_R2_CBP	6.45521206827604	toll10B_R2_CBP_S12	toll10B_R2_CBP_S12	Toll10b	R2	CBP	S12
FBtr0071623	Toll10b_R2_CBP	4.06605928857409	toll10B_R2_CBP_S12	toll10B_R2_CBP_S12	Toll10b	R2	CBP	S12
FBtr0071622	Toll10b_R2_CBP	8.07757419797124	toll10B_R2_CBP_S12	toll10B_R2_CBP_S12	Toll10b	R2	CBP	S12
FBtr0330232	Toll10b_R2_CBP	8.24737202559098	toll10B_R2_CBP_S12	toll10B_R2_CBP_S12	Toll10b	R2	CBP	S12
FBtr0071590	Toll10b_R2_CBP	6.33403893419194	toll10B_R2_CBP_S12	toll10B_R2_CBP_S12	Toll10b	R2	CBP	S12
FBtr0342884	Toll10b_R2_CBP	6.18428850747332	toll10B_R2_CBP_S12	toll10B_R2_CBP_S12	Toll10b	R2	CBP	S12
FBtr0342889	Toll10b_R2_CBP	5.28279251492237	toll10B_R2_CBP_S12	toll10B_R2_CBP_S12	Toll10b	R2	CBP	S12
FBtr0071617	Toll10b_R2_CBP	4.50748513903895	toll10B_R2_CBP_S12	toll10B_R2_CBP_S12	Toll10b	R2	CBP	S12
FBtr0342888	Toll10b_R2_CBP	7.08258232910324	toll10B_R2_CBP_S12	toll10B_R2_CBP_S12	Toll10b	R2	CBP	S12
FBtr0071616	Toll10b_R2_CBP	6.22282195769697	toll10B_R2_CBP_S12	toll10B_R2_CBP_S12	Toll10b	R2	CBP	S12
FBtr0300395	Toll10b_R2_CBP	4.43390447695015	toll10B_R2_CBP_S12	toll10B_R2_CBP_S12	Toll10b	R2	CBP	S12
FBtr0071600	Toll10b_R2_CBP	5.07459116386875	toll10B_R2_CBP_S12	toll10B_R2_CBP_S12	Toll10b	R2	CBP	S12
FBtr0071601	Toll10b_R2_CBP	4.85253487211672	toll10B_R2_CBP_S12	toll10B_R2_CBP_S12	Toll10b	R2	CBP	S12
FBtr0300632	Toll10b_R2_CBP	3.21682792890762	toll10B_R2_CBP_S12	toll10B_R2_CBP_S12	Toll10b	R2	CBP	S12
FBtr0071613	Toll10b_R2_CBP	6.6919587241312	toll10B_R2_CBP_S12	toll10B_R2_CBP_S12	Toll10b	R2	CBP	S12
FBtr0071610	Toll10b_R2_CBP	6.35242221640849	toll10B_R2_CBP_S12	toll10B_R2_CBP_S12	Toll10b	R2	CBP	S12
FBtr0474124	Toll10b_R2_CBP	6.03890820684154	toll10B_R2_CBP_S12	toll10B_R2_CBP_S12	Toll10b	R2	CBP	S12
FBtr0342891	Toll10b_R2_CBP	4.80053901221999	toll10B_R2_CBP_S12	toll10B_R2_CBP_S12	Toll10b	R2	CBP	S12
FBtr0071607	Toll10b_R2_CBP	5.02317119332028	toll10B_R2_CBP_S12	toll10B_R2_CBP_S12	Toll10b	R2	CBP	S12
FBtr0071641	Toll10b_R2_CBP	3.55574181470869	toll10B_R2_CBP_S12	toll10B_R2_CBP_S12	Toll10b	R2	CBP	S12
FBtr0342896	Toll10b_R2_CBP	4.17795809074443	toll10B_R2_CBP_S12	toll10B_R2_CBP_S12	Toll10b	R2	CBP	S12
FBtr0306013	Toll10b_R2_CBP	5.92380714717349	toll10B_R2_CBP_S12	toll10B_R2_CBP_S12	Toll10b	R2	CBP	S12
FBtr0300397	Toll10b_R2_CBP	3.21086340256688	toll10B_R2_CBP_S12	toll10B_R2_CBP_S12	Toll10b	R2	CBP	S12
FBtr0071701	Toll10b_R2_CBP	6.26031971117094	toll10B_R2_CBP_S12	toll10B_R2_CBP_S12	Toll10b	R2	CBP	S12
FBtr0089706	Toll10b_R2_CBP	4.37062737081676	toll10B_R2_CBP_S12	toll10B_R2_CBP_S12	Toll10b	R2	CBP	S12
FBtr0113367	Toll10b_R2_CBP	3.7821779552596	toll10B_R2_CBP_S12	toll10B_R2_CBP_S12	Toll10b	R2	CBP	S12
FBtr0071697	Toll10b_R2_CBP	5.34132307697692	toll10B_R2_CBP_S12	toll10B_R2_CBP_S12	Toll10b	R2	CBP	S12
FBtr0071653	Toll10b_R2_CBP	7.08789939914623	toll10B_R2_CBP_S12	toll10B_R2_CBP_S12	Toll10b	R2	CBP	S12
FBtr0300951	Toll10b_R2_CBP	4.45370697347396	toll10B_R2_CBP_S12	toll10B_R2_CBP_S12	Toll10b	R2	CBP	S12
FBtr0071695	Toll10b_R2_CBP	4.34967160358848	toll10B_R2_CBP_S12	toll10B_R2_CBP_S12	Toll10b	R2	CBP	S12
FBtr0308585	Toll10b_R2_CBP	4.23668402235356	toll10B_R2_CBP_S12	toll10B_R2_CBP_S12	Toll10b	R2	CBP	S12
FBtr0071654	Toll10b_R2_CBP	8.71071226938446	toll10B_R2_CBP_S12	toll10B_R2_CBP_S12	Toll10b	R2	CBP	S12
FBtr0071692	Toll10b_R2_CBP	5.27865587374232	toll10B_R2_CBP_S12	toll10B_R2_CBP_S12	Toll10b	R2	CBP	S12
FBtr0071687	Toll10b_R2_CBP	4.93636654400585	toll10B_R2_CBP_S12	toll10B_R2_CBP_S12	Toll10b	R2	CBP	S12
FBtr0071686	Toll10b_R2_CBP	6.81059757894614	toll10B_R2_CBP_S12	toll10B_R2_CBP_S12	Toll10b	R2	CBP	S12
FBtr0071660	Toll10b_R2_CBP	7.45059430848322	toll10B_R2_CBP_S12	toll10B_R2_CBP_S12	Toll10b	R2	CBP	S12
FBtr0071661	Toll10b_R2_CBP	8.05056383270151	toll10B_R2_CBP_S12	toll10B_R2_CBP_S12	Toll10b	R2	CBP	S12
FBtr0071683	Toll10b_R2_CBP	7.163828487023	toll10B_R2_CBP_S12	toll10B_R2_CBP_S12	Toll10b	R2	CBP	S12
FBtr0299961	Toll10b_R2_CBP	3.18818533839046	toll10B_R2_CBP_S12	toll10B_R2_CBP_S12	Toll10b	R2	CBP	S12
FBtr0071681	Toll10b_R2_CBP	6.73680598553513	toll10B_R2_CBP_S12	toll10B_R2_CBP_S12	Toll10b	R2	CBP	S12
FBtr0071666	Toll10b_R2_CBP	6.44874126793748	toll10B_R2_CBP_S12	toll10B_R2_CBP_S12	Toll10b	R2	CBP	S12
FBtr0342957	Toll10b_R2_CBP	3.9066293902841	toll10B_R2_CBP_S12	toll10B_R2_CBP_S12	Toll10b	R2	CBP	S12
FBtr0071679	Toll10b_R2_CBP	6.81964928498259	toll10B_R2_CBP_S12	toll10B_R2_CBP_S12	Toll10b	R2	CBP	S12
FBtr0342959	Toll10b_R2_CBP	6.55874552302939	toll10B_R2_CBP_S12	toll10B_R2_CBP_S12	Toll10b	R2	CBP	S12
FBtr0071672	Toll10b_R2_CBP	5.61666569843934	toll10B_R2_CBP_S12	toll10B_R2_CBP_S12	Toll10b	R2	CBP	S12
FBtr0071675	Toll10b_R2_CBP	5.75563993030477	toll10B_R2_CBP_S12	toll10B_R2_CBP_S12	Toll10b	R2	CBP	S12
FBtr0345487	Toll10b_R2_CBP	5.03314433789456	toll10B_R2_CBP_S12	toll10B_R2_CBP_S12	Toll10b	R2	CBP	S12
FBtr0342960	Toll10b_R2_CBP	6.8795775225832	toll10B_R2_CBP_S12	toll10B_R2_CBP_S12	Toll10b	R2	CBP	S12
FBtr0071673	Toll10b_R2_CBP	6.70668347237621	toll10B_R2_CBP_S12	toll10B_R2_CBP_S12	Toll10b	R2	CBP	S12
FBtr0345488	Toll10b_R2_CBP	7.51228111544085	toll10B_R2_CBP_S12	toll10B_R2_CBP_S12	Toll10b	R2	CBP	S12
FBtr0114523	Toll10b_R2_CBP	4.62181505753897	toll10B_R2_CBP_S12	toll10B_R2_CBP_S12	Toll10b	R2	CBP	S12
FBtr0071709	Toll10b_R2_CBP	6.86950049167935	toll10B_R2_CBP_S12	toll10B_R2_CBP_S12	Toll10b	R2	CBP	S12
FBtr0071747	Toll10b_R2_CBP	4.84696257905238	toll10B_R2_CBP_S12	toll10B_R2_CBP_S12	Toll10b	R2	CBP	S12
FBtr0071712	Toll10b_R2_CBP	6.87659463109955	toll10B_R2_CBP_S12	toll10B_R2_CBP_S12	Toll10b	R2	CBP	S12
FBtr0071711	Toll10b_R2_CBP	6.88950830353311	toll10B_R2_CBP_S12	toll10B_R2_CBP_S12	Toll10b	R2	CBP	S12
FBtr0071735	Toll10b_R2_CBP	3.80189182662211	toll10B_R2_CBP_S12	toll10B_R2_CBP_S12	Toll10b	R2	CBP	S12
FBtr0112593	Toll10b_R2_CBP	6.32859465746628	toll10B_R2_CBP_S12	toll10B_R2_CBP_S12	Toll10b	R2	CBP	S12
FBtr0330338	Toll10b_R2_CBP	4.83194971887306	toll10B_R2_CBP_S12	toll10B_R2_CBP_S12	Toll10b	R2	CBP	S12
FBtr0345794	Toll10b_R2_CBP	5.13808796190498	toll10B_R2_CBP_S12	toll10B_R2_CBP_S12	Toll10b	R2	CBP	S12
FBtr0071804	Toll10b_R2_CBP	6.07560647325957	toll10B_R2_CBP_S12	toll10B_R2_CBP_S12	Toll10b	R2	CBP	S12
FBtr0339100	Toll10b_R2_CBP	7.41408712590539	toll10B_R2_CBP_S12	toll10B_R2_CBP_S12	Toll10b	R2	CBP	S12
FBtr0345871	Toll10b_R2_CBP	3.78433997070225	toll10B_R2_CBP_S12	toll10B_R2_CBP_S12	Toll10b	R2	CBP	S12
FBtr0071800	Toll10b_R2_CBP	5.4884168757753	toll10B_R2_CBP_S12	toll10B_R2_CBP_S12	Toll10b	R2	CBP	S12
FBtr0071755	Toll10b_R2_CBP	6.89107561455538	toll10B_R2_CBP_S12	toll10B_R2_CBP_S12	Toll10b	R2	CBP	S12
FBtr0071756	Toll10b_R2_CBP	5.98572581579979	toll10B_R2_CBP_S12	toll10B_R2_CBP_S12	Toll10b	R2	CBP	S12
FBtr0071757	Toll10b_R2_CBP	6.57757398110357	toll10B_R2_CBP_S12	toll10B_R2_CBP_S12	Toll10b	R2	CBP	S12
FBtr0071792	Toll10b_R2_CBP	5.78113262315369	toll10B_R2_CBP_S12	toll10B_R2_CBP_S12	Toll10b	R2	CBP	S12
FBtr0342979	Toll10b_R2_CBP	5.38175930004524	toll10B_R2_CBP_S12	toll10B_R2_CBP_S12	Toll10b	R2	CBP	S12
FBtr0071790	Toll10b_R2_CBP	6.41567732343639	toll10B_R2_CBP_S12	toll10B_R2_CBP_S12	Toll10b	R2	CBP	S12
FBtr0308350	Toll10b_R2_CBP	4.21485259732752	toll10B_R2_CBP_S12	toll10B_R2_CBP_S12	Toll10b	R2	CBP	S12
FBtr0071763	Toll10b_R2_CBP	7.82008476520524	toll10B_R2_CBP_S12	toll10B_R2_CBP_S12	Toll10b	R2	CBP	S12
FBtr0071787	Toll10b_R2_CBP	6.20904397432791	toll10B_R2_CBP_S12	toll10B_R2_CBP_S12	Toll10b	R2	CBP	S12
FBtr0071767	Toll10b_R2_CBP	5.98472933847882	toll10B_R2_CBP_S12	toll10B_R2_CBP_S12	Toll10b	R2	CBP	S12
FBtr0071769	Toll10b_R2_CBP	4.74362394706313	toll10B_R2_CBP_S12	toll10B_R2_CBP_S12	Toll10b	R2	CBP	S12
FBtr0342982	Toll10b_R2_CBP	4.86961389474655	toll10B_R2_CBP_S12	toll10B_R2_CBP_S12	Toll10b	R2	CBP	S12
FBtr0071770	Toll10b_R2_CBP	6.70199219570579	toll10B_R2_CBP_S12	toll10B_R2_CBP_S12	Toll10b	R2	CBP	S12
FBtr0071785	Toll10b_R2_CBP	4.79936401204622	toll10B_R2_CBP_S12	toll10B_R2_CBP_S12	Toll10b	R2	CBP	S12
FBtr0071773	Toll10b_R2_CBP	3.89566742727024	toll10B_R2_CBP_S12	toll10B_R2_CBP_S12	Toll10b	R2	CBP	S12
FBtr0071774	Toll10b_R2_CBP	5.84293260674109	toll10B_R2_CBP_S12	toll10B_R2_CBP_S12	Toll10b	R2	CBP	S12
FBtr0071775	Toll10b_R2_CBP	7.36950983969754	toll10B_R2_CBP_S12	toll10B_R2_CBP_S12	Toll10b	R2	CBP	S12
FBtr0071776	Toll10b_R2_CBP	7.94565122267205	toll10B_R2_CBP_S12	toll10B_R2_CBP_S12	Toll10b	R2	CBP	S12
FBtr0071815	Toll10b_R2_CBP	6.87753907999603	toll10B_R2_CBP_S12	toll10B_R2_CBP_S12	Toll10b	R2	CBP	S12
FBtr0342985	Toll10b_R2_CBP	7.69388800211887	toll10B_R2_CBP_S12	toll10B_R2_CBP_S12	Toll10b	R2	CBP	S12
FBtr0071816	Toll10b_R2_CBP	6.23211555005815	toll10B_R2_CBP_S12	toll10B_R2_CBP_S12	Toll10b	R2	CBP	S12
FBtr0342986	Toll10b_R2_CBP	5.11044632925607	toll10B_R2_CBP_S12	toll10B_R2_CBP_S12	Toll10b	R2	CBP	S12
FBtr0112520	Toll10b_R2_CBP	3.95714366139995	toll10B_R2_CBP_S12	toll10B_R2_CBP_S12	Toll10b	R2	CBP	S12
FBtr0071848	Toll10b_R2_CBP	5.14182327311147	toll10B_R2_CBP_S12	toll10B_R2_CBP_S12	Toll10b	R2	CBP	S12
FBtr0071822	Toll10b_R2_CBP	5.8353161178318	toll10B_R2_CBP_S12	toll10B_R2_CBP_S12	Toll10b	R2	CBP	S12
FBtr0071842	Toll10b_R2_CBP	6.78545398388681	toll10B_R2_CBP_S12	toll10B_R2_CBP_S12	Toll10b	R2	CBP	S12
FBtr0305323	Toll10b_R2_CBP	5.81722721189461	toll10B_R2_CBP_S12	toll10B_R2_CBP_S12	Toll10b	R2	CBP	S12
FBtr0071833	Toll10b_R2_CBP	4.76431075238551	toll10B_R2_CBP_S12	toll10B_R2_CBP_S12	Toll10b	R2	CBP	S12
FBtr0071834	Toll10b_R2_CBP	6.63137549353139	toll10B_R2_CBP_S12	toll10B_R2_CBP_S12	Toll10b	R2	CBP	S12
FBtr0331941	Toll10b_R2_CBP	8.14635523927828	toll10B_R2_CBP_S12	toll10B_R2_CBP_S12	Toll10b	R2	CBP	S12
FBtr0343001	Toll10b_R2_CBP	4.84856362854327	toll10B_R2_CBP_S12	toll10B_R2_CBP_S12	Toll10b	R2	CBP	S12
FBtr0071855	Toll10b_R2_CBP	7.56731941063411	toll10B_R2_CBP_S12	toll10B_R2_CBP_S12	Toll10b	R2	CBP	S12
FBtr0308602	Toll10b_R2_CBP	3.88011999980583	toll10B_R2_CBP_S12	toll10B_R2_CBP_S12	Toll10b	R2	CBP	S12
FBtr0071938	Toll10b_R2_CBP	5.89771834416186	toll10B_R2_CBP_S12	toll10B_R2_CBP_S12	Toll10b	R2	CBP	S12
FBtr0071937	Toll10b_R2_CBP	5.4940348858809	toll10B_R2_CBP_S12	toll10B_R2_CBP_S12	Toll10b	R2	CBP	S12
FBtr0071860	Toll10b_R2_CBP	5.8101039697451	toll10B_R2_CBP_S12	toll10B_R2_CBP_S12	Toll10b	R2	CBP	S12
FBtr0071936	Toll10b_R2_CBP	5.75656640006407	toll10B_R2_CBP_S12	toll10B_R2_CBP_S12	Toll10b	R2	CBP	S12
FBtr0344753	Toll10b_R2_CBP	4.04232672011103	toll10B_R2_CBP_S12	toll10B_R2_CBP_S12	Toll10b	R2	CBP	S12
FBtr0345500	Toll10b_R2_CBP	6.58106635257958	toll10B_R2_CBP_S12	toll10B_R2_CBP_S12	Toll10b	R2	CBP	S12
FBtr0071868	Toll10b_R2_CBP	7.15137304077278	toll10B_R2_CBP_S12	toll10B_R2_CBP_S12	Toll10b	R2	CBP	S12
FBtr0343013	Toll10b_R2_CBP	6.82797746665838	toll10B_R2_CBP_S12	toll10B_R2_CBP_S12	Toll10b	R2	CBP	S12
FBtr0071922	Toll10b_R2_CBP	7.37352281897881	toll10B_R2_CBP_S12	toll10B_R2_CBP_S12	Toll10b	R2	CBP	S12
FBtr0071883	Toll10b_R2_CBP	7.33519590764562	toll10B_R2_CBP_S12	toll10B_R2_CBP_S12	Toll10b	R2	CBP	S12
FBtr0071914	Toll10b_R2_CBP	5.09076049518315	toll10B_R2_CBP_S12	toll10B_R2_CBP_S12	Toll10b	R2	CBP	S12
FBtr0071913	Toll10b_R2_CBP	6.33818546322772	toll10B_R2_CBP_S12	toll10B_R2_CBP_S12	Toll10b	R2	CBP	S12
FBtr0309858	Toll10b_R2_CBP	7.7671399547014	toll10B_R2_CBP_S12	toll10B_R2_CBP_S12	Toll10b	R2	CBP	S12
FBtr0309857	Toll10b_R2_CBP	4.90241693101175	toll10B_R2_CBP_S12	toll10B_R2_CBP_S12	Toll10b	R2	CBP	S12
FBtr0071893	Toll10b_R2_CBP	4.09263553304314	toll10B_R2_CBP_S12	toll10B_R2_CBP_S12	Toll10b	R2	CBP	S12
FBtr0071910	Toll10b_R2_CBP	4.80493308145874	toll10B_R2_CBP_S12	toll10B_R2_CBP_S12	Toll10b	R2	CBP	S12
FBtr0071897	Toll10b_R2_CBP	7.56451442832715	toll10B_R2_CBP_S12	toll10B_R2_CBP_S12	Toll10b	R2	CBP	S12
FBtr0305132	Toll10b_R2_CBP	4.96510517244628	toll10B_R2_CBP_S12	toll10B_R2_CBP_S12	Toll10b	R2	CBP	S12
FBtr0304921	Toll10b_R2_CBP	6.4806323273593	toll10B_R2_CBP_S12	toll10B_R2_CBP_S12	Toll10b	R2	CBP	S12
FBtr0071907	Toll10b_R2_CBP	5.15848371031387	toll10B_R2_CBP_S12	toll10B_R2_CBP_S12	Toll10b	R2	CBP	S12
FBtr0071906	Toll10b_R2_CBP	6.64775661684493	toll10B_R2_CBP_S12	toll10B_R2_CBP_S12	Toll10b	R2	CBP	S12
FBtr0332910	Toll10b_R2_CBP	5.12429785946981	toll10B_R2_CBP_S12	toll10B_R2_CBP_S12	Toll10b	R2	CBP	S12
FBtr0071902	Toll10b_R2_CBP	5.97605090733034	toll10B_R2_CBP_S12	toll10B_R2_CBP_S12	Toll10b	R2	CBP	S12
FBtr0332909	Toll10b_R2_CBP	7.12913790741205	toll10B_R2_CBP_S12	toll10B_R2_CBP_S12	Toll10b	R2	CBP	S12
FBtr0071905	Toll10b_R2_CBP	6.37929366497723	toll10B_R2_CBP_S12	toll10B_R2_CBP_S12	Toll10b	R2	CBP	S12
FBtr0071903	Toll10b_R2_CBP	6.20790699082547	toll10B_R2_CBP_S12	toll10B_R2_CBP_S12	Toll10b	R2	CBP	S12
FBtr0071943	Toll10b_R2_CBP	6.34620848170521	toll10B_R2_CBP_S12	toll10B_R2_CBP_S12	Toll10b	R2	CBP	S12
FBtr0071996	Toll10b_R2_CBP	6.69647891342659	toll10B_R2_CBP_S12	toll10B_R2_CBP_S12	Toll10b	R2	CBP	S12
FBtr0302772	Toll10b_R2_CBP	4.83940459830235	toll10B_R2_CBP_S12	toll10B_R2_CBP_S12	Toll10b	R2	CBP	S12
FBtr0071995	Toll10b_R2_CBP	3.93900974229009	toll10B_R2_CBP_S12	toll10B_R2_CBP_S12	Toll10b	R2	CBP	S12
FBtr0303465	Toll10b_R2_CBP	6.85234298384302	toll10B_R2_CBP_S12	toll10B_R2_CBP_S12	Toll10b	R2	CBP	S12
FBtr0303464	Toll10b_R2_CBP	7.42174324701031	toll10B_R2_CBP_S12	toll10B_R2_CBP_S12	Toll10b	R2	CBP	S12
FBtr0071994	Toll10b_R2_CBP	6.66748250723678	toll10B_R2_CBP_S12	toll10B_R2_CBP_S12	Toll10b	R2	CBP	S12
FBtr0071951	Toll10b_R2_CBP	4.41391635050432	toll10B_R2_CBP_S12	toll10B_R2_CBP_S12	Toll10b	R2	CBP	S12
